,词语,次数
17152,黑屏,5
17263,多此一举,5
17264,一举,5
17443,博弈论,5
17479,买车,5
17755,导线,5
17893,莫言,5
18263,夏天,5
18375,呼伦贝尔,5
18377,除草,5
18378,除草机,5
18394,(',5
18558,口腔,5
18884,制成,5
19212,公学,5
19321,睫毛,5
19326,六秒,5
19337,埃米,5
19412,哇啦,5
19554,铁饭,5
19555,铁饭碗,5
19586,大锅饭,5
19795,哈士,5
19796,哈士奇,5
19819,审题,5
13,耐心,4
33,635,4
56,试考,4
100,济南,4
113,上海财经大学,4
118,北邮,4
143,太短,4
160,上海大学,4
179,598,4
227,华南理工,4
230,苏州大学,4
342,写字,4
370,西安交大,4
384,河北师范大学,4
387,690,4
389,邮电大学,4
390,电大,4
408,航空,4
435,北京师范大学,4
451,勇者,4
493,财大,4
499,中等,4
505,飞起,4
517,百五,4
543,585,4
595,看错,4
602,敢于,4
604,胜利,4
650,同事,4
674,华中科技,4
675,华中科技大学,4
683,心思,4
691,课文,4
715,》？,4
726,笑话,4
727,初级,4
758,何人,4
827,andrew,4
840,港式,4
849,外教,4
854,job,4
858,仔细,4
864,嫌弃,4
901,说白,4
907,做事,4
924,吹毛求疵,4
974,过头,4
987,可言,4
988,语言学,4
1016,English,4
1026,听得出,4
1043,发不,4
1097,频道,4
1101,Andrew,4
1110,生词,4
1118,果仁,4
1174,use,4
1182,符号,4
1213,大陆,4
1250,几岁,4
1287,新鲜,4
1313,微分,4
1334,单独,4
1349,展开式,4
1366,嗡嗡,4
1370,36,4
1378,皮肤,4
1433,一紧,4
1434,负责,4
1440,等级,4
1449,最怕,4
1470,线性,4
1502,南口,4
1517,过时,4
1522,亳州,4
1547,表面,4
1555,开屏,4
1578,审判,4
1623,铺垫,4
1648,子哈哈,4
1651,真人,4
1652,教人,4
1722,吓到,4
1778,屠龙,4
1802,质疑,4
1804,鼓励,4
1807,压迫,4
1828,河南人,4
1830,暴露,4
1840,一集,4
1857,确信,4
1862,打起,4
1870,五六,4
1906,输出,4
1915,那天,4
1994,代数,4
2004,切换,4
2012,算得,4
2023,观众,4
2070,你们好,4
2073,位数,4
2107,全篇,4
2130,完形填空,4
2133,白纸,4
2156,接听,4
2194,恐怕,4
2198,大致,4
2203,允许,4
2204,接去,4
2211,纪录片,4
2232,整一,4
2245,认出,4
2293,霸气,4
2299,爱上你,4
2304,新手,4
2329,住校生,4
2337,不关,4
2356,年代,4
2357,物理化学,4
2367,没事儿,4
2403,做法,4
2428,两分钟,4
2431,去世,4
2519,太慢,4
2547,加入,4
2550,顶住,4
2558,十点,4
2568,另外,4
2593,出门,4
2602,lol,4
2605,舍友,4
2612,人身,4
2638,白白,4
2663,开车,4
2667,复盘,4
2675,直视,4
2677,接报,4
2680,越好,4
2750,两道,4
2752,波动,4
2754,反对,4
2804,习惯性,4
2823,坐在,4
2830,全校,4
2835,不断,4
2850,班上,4
2858,因人,4
2859,因人而异,4
2865,歧义,4
2867,泡泡,4
2872,全球,4
2882,气死我,4
2883,气死我了,4
2893,中心,4
2917,恍然,4
2918,恍然大悟,4
2919,大悟,4
2934,死记,4
2935,死记硬背,4
2937,猫咪,4
2979,SO,4
2982,wo,4
2997,接着,4
2999,一笔,4
3004,顶顶,4
3015,adobe,4
3024,做主,4
3050,全家,4
3054,引力,4
3074,眼花,4
3084,～～,4
3100,私聊,4
3114,无奈,4
3139,年半,4
3143,锋芒,4
3145,沉迷,4
3183,跑步,4
3186,嫉妒,4
3219,依旧,4
3220,不理,4
3224,不放,4
3227,不慌,4
3243,睡不着,4
3260,扣头,4
3300,沉默,4
3309,感恩,4
3312,全考,4
3359,应用,4
3386,情感,4
3426,挺不错,4
3449,正传,4
3467,一届,4
3471,大块,4
3496,代替,4
3500,也就是说,4
3536,从小到大,4
3556,困惑,4
3558,全面,4
3563,山顶,4
3568,锤子,4
3614,联系,4
3615,普遍,4
3637,没能,4
3645,选出,4
3655,350,4
3665,好开心,4
3671,唱歌,4
3674,爱好,4
3681,镜子,4
3682,优美,4
3719,质变,4
3751,油腻,4
3762,不得不,4
3776,善感,4
3784,九天,4
3790,页面,4
3793,林子,4
3798,8000,4
3801,替换,4
3834,构建,4
3841,到时候,4
3842,冲了,4
3859,封闭,4
3861,小马,4
3869,老土,4
3874,二人,4
3889,氧化钙,4
3890,化钙,4
3892,TMD,4
3916,要死,4
3923,马上开,4
3949,小熊,4
3965,快完了,4
3970,否则,4
3994,减少,4
4026,之类,4
4081,糟糕,4
4099,三观,4
4103,奈斯,4
4141,最长,4
4181,头上,4
4190,般的,4
4222,要不是,4
4232,实实,4
4252,看一看,4
4274,八天,4
4285,极致,4
4303,判断,4
4317,貌似,4
4319,白日,4
4320,白日梦,4
4331,座机,4
4335,一段时间,4
4346,原本,4
4370,模糊,4
4376,以外,4
4421,报到,4
4438,小伙子,4
4439,伙子,4
4463,别扭,4
4488,推导,4
4491,概率,4
4492,小于,4
4501,小数点,4
4502,数点,4
4503,两位,4
4512,3,4
4518,约等于,4
4615,指点,4
4617,几种,4
4641,按照,4
4654,省略,4
4666,能带,4
4669,猜想,4
4718,好处,4
4722,切圆,4
4731,sin,4
4747,口算,4
4785,理会,4
4808,算算,4
4817,决不,4
4818,分成,4
4831,最快,4
4833,out,4
4837,减法,4
4853,混乱,4
4856,不严,4
4866,秒钟,4
4895,要命,4
4924,ing,4
4932,精力,4
4937,用脑,4
4968,上午,4
4980,大赛,4
4984,star,4
4992,收拾,4
5009,天真,4
5021,听音,4
5026,表明,4
5042,有利于,4
5043,利于,4
5045,被子,4
5047,出场,4
5080,拖到,4
5099,炸出,4
5115,奋斗,4
5122,优质,4
5129,刷刷,4
5168,刑法,4
5171,好性,4
5183,拿笔,4
5201,遇见,4
5208,找对象,4
5274,复合,4
5299,面子,4
5312,向前,4
5314,地面,4
5327,orz,4
5356,钟声,4
5368,offer,4
5388,(●°,4
5389,°●)??,4
5391,钱包,4
5392,写日记,4
5393,分开,4
5405,来不及,4
5423,每月,4
5440,胳膊,4
5445,梦魇,4
5464,谢幕,4
5477,猜到,4
5480,致残,4
5509,蓄意,4
5531,访问,4
5536,天声,4
5537,掠影,4
5550,伤害,4
5568,冲击,4
5608,老版,4
5617,No,4
5634,点过,4
5638,螺旋,4
5654,微笑,4
5682,彳亍,4
5708,莉莉,4
5709,莉娅,4
5715,进到,4
5716,卡西,4
5718,西亚,4
5727,成语,4
5779,在线,4
5788,断头,4
5809,爷们,4
5819,贴切,4
5843,押韵,4
5860,杀人,4
5864,人物,4
5867,不符,4
5870,挨打,4
5880,全集,4
5895,停车,4
5925,一塌糊涂,4
5961,想进,4
5964,漩涡,4
5975,不通,4
5977,咬文嚼字,4
6023,医院,4
6073,煞笔,4
6077,yao,4
6099,两百,4
6103,就读,4
6110,降低,4
6130,叫做,4
6158,一时,4
6161,正题,4
6164,一比,4
6200,屁股,4
6230,露出,4
6256,apple,4
6278,万一,4
6324,男孩子,4
6333,传单,4
6337,摸摸,4
6347,礼貌,4
6379,big,4
6380,aunt,4
6381,血腥,4
6408,补充,4
6433,窗外,4
6436,传过,4
6513,打哈,4
6527,教书,4
6540,山羊,4
6557,动态,4
6559,平衡,4
6595,纸片,4
6607,嘴角,4
6643,好色,4
6646,具有,4
6649,植物,4
6652,变色,4
6678,柠檬精,4
6725,虾仁,4
6726,猪心,4
6743,文教,4
6772,并且,4
6773,～(,4
6825,摇摆,4
6827,风格,4
6835,逃离,4
6848,??????????,4
6893,四十五,4
6912,难句,4
6952,？？？？？？？？？？？？？？？？？？？？？？？？？,4
6971,真的假,4
6992,可笑,4
6996,哪怕,4
6998,同声,4
6999,同声传,4
7000,传译,4
7010,听明,4
7011,jim,4
7023,正常人,4
7024,常人,4
7029,爆破,4
7033,第一遍,4
7035,算了吧,4
7040,flyers,4
7044,无字幕,4
7051,结尾,4
7070,不重,4
7104,水杯,4
7113,shuan,4
7119,权利,4
7123,段位,4
7155,哈罗,4
7157,左耳,4
7183,未遂,4
7203,snp,4
7220,多遍,4
7265,讲义,4
7273,能开,4
7294,作词,4
7328,mbl,4
7329,签过,4
7340,”，,4
7341,个例,4
7346,法律,4
7351,98,4
7399,高校,4
7406,五千,4
7418,第一声,4
7419,便签,4
7443,服务,4
7447,满意,4
7457,保障,4
7484,威胁,4
7486,忽悠,4
7489,果子,4
7532,大厂,4
7564,几句,4
7567,iu,4
7592,bam,4
7605,韩剧,4
7614,绑架,4
7667,背下来,4
7712,BTS,4
7728,，“,4
7741,sei,4
7750,让我学,4
7773,追星,4
7823,看法,4
7828,星星,4
7853,待会,4
7856,感染,4
7871,名言,4
7929,三千,4
7932,电池,4
7958,荒野,4
7966,走向,4
8041,大声,4
8088,一口气,4
8090,特效,4
8115,三段,4
8124,敌人,4
8148,雷霆,4
8171,秋千,4
8201,反驳,4
8202,时刻,4
8212,爱玩,4
8239,无知者,4
8240,知者,4
8293,第二段,4
8301,音译,4
8359,电光,4
8405,闪光,4
8411,上线,4
8428,右边,4
8447,大气,4
8448,大学老师,4
8454,中用,4
8466,开过,4
8516,形成,4
8540,先排,4
8605,罗斯福,4
8606,新政,4
8640,空话,4
8654,以来,4
8663,重合,4
8674,34,4
8705,十多分,4
8733,改错,4
8776,卫生,4
8782,被贬,4
8828,如一,4
8865,挺好用,4
8887,好使,4
8921,写错,4
8924,那句话,4
8929,何不,4
8943,白描,4
8955,一具,4
8963,天涯,4
8998,原谅,4
9013,来源,4
9028,当做,4
9093,代码,4
9183,得分,4
9209,浮动,4
9213,百一,4
9222,91,4
9224,误解,4
9228,满满的,4
9245,96,4
9266,上次,4
9274,文才,4
9295,勉强,4
9305,八十多,4
9330,Bgm,4
9344,从没,4
9349,五三,4
9352,秋雨,4
9361,mc,4
9362,着眼,4
9370,害羞,4
9401,咪咪,4
9409,本事,4
9435,吊打,4
9443,连接,4
9447,主体,4
9458,逍遥,4
9461,谁知,4
9488,make,4
9489,制造,4
9491,him,4
9528,he,4
9572,~~,4
9581,shoulder,4
9597,give,4
9626,Max,4
9632,10000,4
9638,",""",4
9672,银镜,4
9682,实验室,4
9712,碳酸钠,4
9751,葡萄糖,4
9753,选修,4
9754,指示,4
9755,指示剂,4
9766,放到,4
9798,NaCl,4
9805,学理,4
9813,刺激,4
9815,成本,4
9858,氨气,4
9862,溶于,4
9887,写成,4
9888,成化,4
9893,中化,4
9926,yeah,4
9927,lovers,4
9928,could,4
9951,again,4
9994,滴定,4
10004,硼酸,4
10005,王水,4
10013,浓硫酸,4
10069,Cu,4
10073,CH2,4
10122,围观,4
10125,新教,4
10126,新教材,4
10154,一万个,4
10160,偷偷,4
10170,化合,4
10192,斯拉,4
10233,落下,4
10259,底下,4
10261,磁场,4
10298,(),4
10303,音量,4
10312,三位,4
10351,话语,4
10404,拿下,4
10419,黑眼,4
10420,黑眼圈,4
10428,北航,4
10434,基金,4
10456,舞蹈,4
10457,东南大学,4
10458,海中,4
10472,当前,4
10473,到达,4
10510,南京师范大学,4
10517,惭愧,4
10584,计算机系,4
10588,五点,4
10629,创业,4
10663,跟上,4
10664,脚步,4
10672,向上,4
10725,literally,4
10738,never,4
10752,noodles,4
10791,生日,4
10799,eat,4
10801,讽刺,4
10817,初中英语,4
10867,珍妮,4
10905,啥时候,4
10923,高贵,4
10941,七年,4
10957,紧跟,4
10989,太久,4
10994,bit,4
10995,北方,4
11006,洋葱,4
11011,看不出来,4
11030,普通家庭,4
11042,hi,4
11072,变现,4
11074,心肺,4
11085,在乎,4
11088,送走,4
11089,高估,4
11093,880,4
11094,一共,4
11096,here,4
11102,th,4
11124,在读,4
11170,八分钟,4
11190,宁愿,4
11242,太紧,4
11243,太紧张,4
11341,自豪,4
11407,外学,4
11408,科研项目,4
11425,联合,4
11426,联合国,4
11437,栋梁,4
11454,美颜,4
11462,真美,4
11468,永动机,4
11469,学业,4
11491,精英,4
11513,一刻,4
11515,der,4
11521,抄写,4
11536,小伙伴,4
11537,伙伴,4
11543,121212,4
11555,抄书,4
11563,多页,4
11573,效益,4
11595,早读,4
11669,第三条,4
11695,虚无,4
11745,大阪,4
11773,ざこ,4
11774,クズ,4
11783,かわいい,4
11796,おはようございます,4
11799,ばかでいらっしゃいますか,4
11803,すみません,4
11808,バイバイ,4
11830,级别,4
11833,一下子,4
11834,下子,4
11855,sa,4
11856,su,4
11870,铁路,4
11887,斯密,4
11894,挖路,4
11895,daze,4
11898,大哥大,4
11900,こんにちは,4
11927,雅美,4
11932,战神,4
11957,こんばんは,4
11990,西装,4
11998,干活,4
12012,草地,4
12016,隧道,4
12024,打扫,4
12053,中文翻译,4
12069,感触,4
12078,某种,4
12082,富士,4
12083,富士康,4
12084,英伦,4
12105,共和国,4
12107,来讲,4
12128,挺快,4
12149,迷人,4
12215,信手,4
12216,信手拈来,4
12226,阳光,4
12272,lmk,4
12273,不但,4
12284,瑞士人,4
12285,士人,4
12298,有无,4
12317,mean,4
12318,好迷,4
12320,top,4
12326,严肃,4
12327,很美,4
12328,one,4
12375,english,4
12378,还算,4
12430,handsome,4
12442,错过,4
12450,平安,4
12452,机械,4
12462,岗位,4
12490,挂钩,4
12505,公有,4
12514,失业,4
12529,编制,4
12530,搞混,4
12538,。。。。。。。,4
12580,先要,4
12593,专栏,4
12605,能看懂,4
12609,作家,4
12652,吉良吉影,4
12656,意味着,4
12663,两条,4
12758,平庸,4
12820,脚丫子,4
12821,丫子,4
12848,てめえ,4
12884,へんたい,4
12974,新式,4
12982,殖民,4
12983,殖民地,4
12999,坡口,4
13001,笑哈哈,4
13076,empire,4
13130,经管,4
13162,退学,4
13175,太过分,4
13235,相通,4
13260,光明,4
13321,铅笔,4
13322,咱们,4
13327,人眼,4
13342,失败者,4
13349,视角,4
13389,通关,4
13392,往往,4
13400,失恋,4
13401,下凡,4
13466,修仙,4
13515,出过,4
13560,乐趣,4
13563,低俗,4
13564,斗争,4
13649,炫耀,4
13703,煎饼,4
13733,海胆,4
13743,泡面,4
13792,铃响,4
13845,科比,4
13899,壁炉,4
13952,早上好,4
14017,波斯语,4
14040,动漫,4
14063,三门,4
14118,差异,4
14131,个头,4
14134,经学,4
14166,二遍,4
14190,排斥,4
14215,量子,4
14236,神经,4
14237,神经病,4
14267,新东,4
14268,新东方,4
14289,临床,4
14358,双十,4
14397,高中生物,4
14567,白夜,4
14568,夜行,4
14613,搞定,4
14648,乘数,4
14656,倒扣分,4
14702,？？？？？？？？？？？？,4
14742,能解,4
14756,稿子,4
14808,出战,4
14832,一无是处,4
14947,sauce,4
14953,真敢,4
14980,mud,4
15024,tube,4
15035,臭味,4
15099,商场,4
15176,五秒,4
15215,全军,4
15277,用电,4
15331,进入状态,4
15385,闭上眼,4
15386,闭上眼睛,4
15387,上眼,4
15430,爱乐,4
15482,少不了,4
15524,喜庆,4
15620,西口,4
15668,幸灾乐祸,4
15674,卷上,4
15795,一部分,4
15804,便秘,4
15814,公平,4
15833,调节,4
15837,远大,4
15843,递归,4
15967,地图,4
16024,手工,4
16062,自虐,4
16069,民族主义,4
16128,书名,4
16143,文不对题,4
16152,巴别,4
16206,贡献,4
16230,莱纳,4
16318,阿姆哈,4
16319,哈拉,4
16352,狭隘,4
16532,走上,4
16563,中辍,4
16573,明朝,4
16583,掷骰子,4
16612,生存,4
16781,快快,4
16793,hello,4
16859,mn,4
16890,解出来,4
16911,考中,4
16983,想不起来,4
17084,bai,4
17087,Dr,4
17122,せんせい,4
17169,叫名,4
17188,机灵,4
17190,Miss,4
17194,Sam,4
17363,英语四,4
17408,公开课,4
17409,开课,4
17527,铁木,4
17537,顿饭,4
17632,加快,4
17749,感应电流,4
17750,应电流,4
17759,对照,4
17786,地震,4
17794,电压表,4
17827,读数,4
17874,被害,4
17892,编导,4
18001,鱼水,4
18085,血小板,4
18086,小板,4
18093,打油,4
18127,键盘,4
18138,马斯内,4
18179,どうしたの,4
18262,次郎,4
18364,LOL,4
18369,连环,4
18392,）=,4
18393,艾伦,4
18440,Cao,4
18460,短音,4
18554,建筑系,4
18568,南开大学,4
18569,开大,4
18623,中央美院,4
18801,忘光,4
18885,制成品,4
18894,repeat,4
18905,第五天,4
18919,第十天,4
18923,中词,4
18956,天成,4
18983,背到,4
19035,记忆法,4
19054,计时器,4
19206,GRE,4
19287,毛钱,4
19377,藏族,4
19413,哇啦哇啦,4
19478,物理学家,4
19479,理学家,4
19503,明白人,4
19549,工会,4
19611,李连杰,4
19713,误人,4
19714,误人子弟,4
19715,人子,4
20058,菜刀,4
20078,烫烫,4
20205,三味,4
20206,三味书屋,4
20207,书屋,4
11,兰州,3
12,兰州大学,3
27,福州,3
110,华东政法,3
132,扭转,3
133,扭转乾坤,3
149,数学系,3
157,江南,3
249,688,3
258,687,3
260,广州,3
261,广州大学,3
275,广东外语外贸大学,3
279,外贸大学,3
303,612,3
311,长安,3
326,380,3
335,文理,3
354,brave,3
361,农业大学,3
365,广西,3
402,人文,3
406,航天,3
409,音乐学,3
410,音乐学院,3
418,地质,3
424,老娘,3
448,狭路,3
449,狭路相逢,3
450,相逢,3
468,乌拉,3
473,北京外国语大学,3
474,医大,3
508,渺小,3
511,合工大,3
516,四百,3
532,410,3
552,天大,3
554,谢天谢地,3
557,西安交通,3
558,西安交通大学,3
575,承受,3
596,晚自习,3
611,猫猫,3
629,分数线,3
630,数线,3
644,临沂,3
646,250,3
685,茴香,3
686,茴香豆,3
719,不怎么,3
820,艺人,3
838,长城,3
861,特征,3
876,很多年,3
879,纪大,3
891,Yeah,3
946,出不去,3
964,指正,3
973,hhhhhhhh,3
978,语用,3
985,妙不可言,3
1003,最先,3
1029,中肯,3
1034,缺点,3
1037,太行,3
1039,Google,3
1061,szd,3
1067,ou,3
1073,真要,3
1120,Chinglish,3
1122,hahahaha,3
1141,文字幕,3
1162,眼中,3
1172,NO,3
1176,word,3
1186,粤式,3
1197,Roger,3
1199,等到,3
1207,左上,3
1208,左上角,3
1209,上角,3
1216,意见,3
1227,报告,3
1240,发财,3
1249,十几岁,3
1266,音节,3
1283,四分钟,3
1294,沙发,3
1309,矩阵,3
1355,数学家,3
1360,突突,3
1375,可不可以,3
1393,长方,3
1394,长方形,3
1437,公示,3
1456,头痛,3
1476,和蔼,3
1477,和蔼可亲,3
1478,可亲,3
1484,敢说话,3
1495,？？！,3
1521,周口,3
1532,鉴定,3
1536,庆幸,3
1542,240,3
1557,皖北,3
1564,能行,3
1568,正确率,3
1582,越加,3
1585,气势,3
1588,密码,3
1590,补补,3
1591,好凶,3
1597,听不进,3
1598,听不进去,3
1606,双眼,3
1607,双眼皮,3
1608,眼皮,3
1611,家乡,3
1616,强者,3
1630,头晕,3
1653,求真,3
1668,里人,3
1674,静音,3
1685,拷问,3
1703,不分,3
1706,深夜,3
1735,恐怖片,3
1745,2a,3
1747,把头,3
1752,气场,3
1783,赶脚,3
1818,显示,3
1819,多一点,3
1822,儿童,3
1848,不太好,3
1852,惊人,3
1864,姓名,3
1901,一匹,3
1903,单方,3
1916,被叫,3
1924,26,3
1941,圆锥,3
1957,开局,3
1960,九万,3
1970,往事,3
2000,别管,3
2022,责任,3
2026,最美,3
2044,10w,3
2059,冒出,3
2060,压抑,3
2094,小手,3
2138,零基,3
2147,用户,3
2148,没完,3
2154,一千,3
2202,后续,3
2225,一好,3
2246,认出来,3
2258,那件,3
2263,壁纸,3
2297,两下,3
2314,起步,3
2324,a4,3
2347,坑坑,3
2348,坑坑洼洼,3
2349,坑洼,3
2359,学去,3
2360,人头,3
2362,一气,3
2387,冲突,3
2400,慢速,3
2404,得空,3
2429,一个多,3
2471,专业人士,3
2473,天时,3
2496,灰尘,3
2522,预备,3
2549,麻将,3
2575,真不容易,3
2616,信念,3
2623,放学,3
2632,对骂,3
2636,明明白白,3
2651,习习,3
2660,选拔,3
2668,正中,3
2682,定量,3
2700,六个,3
2706,百次,3
2715,检查,3
2722,效能,3
2724,再也,3
2735,重回,3
2739,酱油,3
2742,拉出,3
2743,溜溜,3
2763,一二,3
2773,预感,3
2787,功夫,3
2798,西都,3
2803,有情,3
2829,踏实,3
2853,莫名其妙,3
2854,重要性,3
2866,淑女,3
2868,一百万,3
2880,十题,3
2889,义务,3
2890,义务教育,3
2892,彩票,3
2897,出题者,3
2898,本意,3
2916,几分,3
2925,炸弹,3
2940,类比,3
2959,人气,3
2961,调皮,3
2972,惊醒,3
2973,梦中人,3
2992,35,3
3005,顶顶顶,3
3020,Adobe,3
3021,pdf,3
3053,吸引力,3
3059,查查,3
3066,学子,3
3080,日子,3
3083,组成,3
3087,这段话,3
3095,监督,3
3107,天使,3
3136,六点,3
3157,质感,3
3191,无比,3
3200,超人,3
3203,百天,3
3206,一针,3
3207,一针见血,3
3223,抱怨,3
3235,戒掉,3
3252,缺乏,3
3255,不幸,3
3258,而为,3
3263,停不下,3
3264,停不下来,3
3272,技校,3
3282,优劣,3
3284,读出,3
3286,睿智,3
3313,？？？！！！,3
3330,拜金,3
3348,发挥,3
3356,辩证,3
3364,成就感,3
3378,畏惧,3
3411,创新,3
3414,会计,3
3448,阿甘正传,3
3457,监视,3
3468,视屏,3
3476,坏习惯,3
3484,没给,3
3485,重力,3
3488,加速,3
3504,玩起,3
3517,站出,3
3525,起点,3
3531,hjh,3
3533,没准,3
3549,书单,3
3550,哪里找,3
3551,答应,3
3555,ilil,3
3579,多半,3
3585,一言,3
3640,冷静,3
3641,删了,3
3646,有益,3
3649,书籍,3
3666,分类,3
3675,金榜,3
3676,金榜题名,3
3677,题名,3
3679,照镜,3
3680,照镜子,3
3753,比学,3
3761,极其,3
3764,所迫,3
3803,文件,3
3838,六天,3
3850,孤单,3
3856,趴在,3
3872,诸位,3
3873,缓存,3
3878,三发,3
3893,800,3
3903,那儿,3
3908,教练,3
3909,题写,3
3921,走到,3
3928,现实生活,3
3931,变慢,3
3936,巨大,3
3941,58,3
3968,召唤,3
3985,对头,3
3992,接触,3
4006,唯一一,3
4010,实诚,3
4018,半生,3
4019,会上,3
4022,回不来,3
4035,全盘,3
4066,返校,3
4069,唯有,3
4076,有用吗,3
4101,tql,3
4113,口吐,3
4121,起劲,3
4123,弄懂,3
4148,嘴唇,3
4160,回放,3
4164,解理,3
4167,保留,3
4174,老天,3
4183,相见,3
4195,痛哭,3
4199,犹豫,3
4207,头像,3
4229,老老,3
4237,悄悄,3
4239,以内,3
4259,实到,3
4267,双引号,3
4272,一轮,3
4273,cute,3
4279,自习室,3
4290,一过,3
4316,认清,3
4318,学弟,3
4327,没收,3
4379,信赖,3
4384,关键词,3
4390,打瞌睡,3
4422,！！，,3
4429,子表,3
4442,138,3
4443,140,3
4444,栗子,3
4448,设置,3
4469,已知,3
4487,公理,3
4498,数值,3
4505,可得,3
4513,8,3
4514,一四,3
4522,任意,3
4523,直径,3
4526,六边,3
4527,六边形,3
4536,高于,3
4544,性比,3
4553,顺口,3
4564,生为,3
4568,高中同学,3
4579,坐标,3
4586,逼近,3
4605,手写,3
4609,证出,3
4610,证出来,3
4622,国大,3
4653,近似值,3
4677,二分法,3
4678,分法,3
4682,应试,3
4691,二分之一,3
4700,巴赫,3
4702,51,3
4710,后写,3
4712,千万别,3
4716,简便,3
4725,成立,3
4737,乘法,3
4744,单个,3
4768,所得,3
4780,中方,3
4794,三百,3
4804,大计,3
4807,爱用,3
4830,里来,3
4835,。（,3
4838,假设,3
4851,学用,3
4854,读完,3
4857,没考上,3
4858,依据,3
4874,线程,3
4875,一首,3
4881,(??﹃??,3
4888,复制,3
4902,中高,3
4903,带到,3
4916,付诸,3
4917,付诸行动,3
4918,诸行,3
4921,着火,3
4931,Pro,3
4934,尽快,3
4948,雨声,3
4951,深深,3
4961,突破,3
4963,您好,3
4972,处处,3
4983,周杰伦,3
4985,sky,3
5007,XX,3
5014,沃茨,3
5017,核爆,3
5036,猝死,3
5037,颓废,3
5066,古典音乐,3
5069,个人感觉,3
5072,不要紧,3
5093,白天,3
5128,可乐,3
5136,第八,3
5152,七点,3
5157,步履,3
5177,握笔,3
5193,外卖,3
5209,炸鸡,3
5216,突出,3
5217,这辈子,3
5218,告白,3
5226,避免,3
5240,太空,3
5246,治愈,3
5249,选择权,3
5251,人手,3
5252,手上,3
5265,特里,3
5303,尽量,3
5309,愤怒,3
5321,shake,3
5326,基因,3
5333,受害者,3
5342,红楼梦,3
5348,导向,3
5351,一个点,3
5354,搬运,3
5355,综艺,3
5357,机器人,3
5358,人人,3
5382,法国,3
5410,双手,3
5411,愿望,3
5419,大全,3
5433,er,3
5442,韭菜,3
5455,八方,3
5478,压轴,3
5497,莱文,3
5511,人在江湖,3
5512,江湖,3
5517,本命,3
5522,烟雾,3
5552,奈何,3
5554,老三,3
5560,加里,3
5573,终结,3
5579,一股,3
5595,dead,3
5628,夜阑,3
5636,狐臭,3
5639,我国,3
5665,回绝,3
5666,绝境,3
5675,教父,3
5680,宴请,3
5684,黑暗,3
5687,武侠,3
5702,自助,3
5733,KO,3
5761,猴子,3
5762,解说,3
5765,信达,3
5770,皇帝,3
5783,之处,3
5789,断头台,3
5790,锐利,3
5792,魅影,3
5798,合成,3
5807,拉斯,3
5836,常规,3
5839,十字,3
5848,阿尔法,3
5852,刺客,3
5855,向下,3
5859,感情,3
5869,回旋,3
5872,流行,3
5873,对口,3
5875,口型,3
5883,台湾,3
5887,小分,3
5910,友情,3
5937,ad,3
5942,头人,3
6002,吴起,3
6045,悲剧,3
6056,抢救,3
6070,笑了笑,3
6092,号码,3
6096,两千,3
6106,教师资格,3
6111,低效,3
6113,资本家,3
6114,本家,3
6123,启蒙,3
6129,墨迹,3
6132,并非,3
6136,ao,3
6153,爱情,3
6160,没进,3
6163,道德经,3
6167,音素,3
6176,混淆,3
6182,闭口,3
6188,哗众,3
6189,哗众取宠,3
6190,取宠,3
6206,ya,3
6215,嫌疑,3
6223,途径,3
6235,le,3
6245,音调,3
6289,连起,3
6325,孩儿,3
6329,唠嗑,3
6332,发传单,3
6339,摸头,3
6350,Period,3
6353,参考,3
6366,Aunt,3
6382,玛丽,3
6395,moon,3
6405,chinglish,3
6419,通常,3
6423,之人,3
6437,传过来,3
6440,发光,3
6443,zzz,3
6470,????????,3
6478,弹力,3
6481,矢量,3
6484,月份,3
6486,WC,3
6514,打哈欠,3
6516,得下,3
6543,中时,3
6545,结巴,3
6568,li,3
6582,常熟,3
6583,这类,3
6602,日语课,3
6620,走人,3
6629,当真,3
6642,下自,3
6648,种植,3
6651,麻袋,3
6655,变形,3
6658,香菇,3
6668,种种,3
6702,销号,3
6711,泡茶,3
6712,茶壶,3
6713,快要,3
6716,复印,3
6722,はそうとは,3
6723,らない,3
6724,うまい,3
6742,日文,3
6762,非人,3
6763,拿起,3
6775,鸟语,3
6794,正义,3
6813,青春期,3
6815,新陈代谢,3
6816,代谢,3
6820,卡其,3
6829,WDNMD,3
6832,醒来,3
6839,灵性,3
6841,自觉,3
6847,即是,3
6883,整整,3
6888,三节,3
6915,几题,3
6923,续写,3
6947,专家,3
6954,争议,3
6957,这事,3
6960,上河,3
6968,语语,3
6972,千斤,3
6973,千斤顶,3
6981,排除法,3
6994,Flyers,3
7009,？。。。,3
7038,音问,3
7054,下下,3
7062,some,3
7065,老美,3
7067,轻音,3
7094,115,3
7108,有生,3
7120,再多,3
7141,ohhhhhhhhhhhhhhhh,3
7142,三老,3
7152,保温,3
7163,太阳,3
7167,learn,3
7169,ohhh,3
7194,连续,3
7204,大一统,3
7205,一统,3
7208,天气,3
7212,ww,3
7240,qwq,3
7246,想不出,3
7282,迟到,3
7292,从此,3
7301,马桶,3
7330,没交,3
7332,教育局,3
7349,没影,3
7355,答辩,3
7370,一项,3
7376,统计,3
7381,百分之九,3
7382,百分之九十,3
7403,劳务,3
7407,北上,3
7414,想来,3
7416,学妹,3
7417,谨慎,3
7441,没见,3
7449,保存,3
7450,不收,3
