,词语,次数
21539,公里,7
30,酸菜,6
78,真可怜,6
87,凡尔,6
88,凡尔赛,6
116,56,6
142,台面,6
217,嘲讽,6
226,放在,6
248,起源,6
254,房间,6
279,活儿,6
281,加强,6
298,新鲜,6
302,从不,6
325,北方,6
349,六六,6
353,孙子,6
365,谁家,6
410,这条,6
413,知子莫若,6
414,知子莫若父,6
415,莫若,6
455,农民,6
467,寿光,6
480,好客,6
505,保命,6
632,合一,6
647,眼神,6
666,类目,6
693,适用,6
750,蒙古,6
801,技能,6
876,疫情,6
892,支书,6
1010,本山,6
1016,钻石,6
1030,大大的,6
1067,⊙??⊙！,6
1070,之下,6
1148,点出,6
1298,面子,6
1396,正常人,6
1397,常人,6
1457,八嘎,6
1536,好几个,6
1581,往前,6
1584,市民,6
1600,准确,6
1608,计算机,6
1609,算机,6
1645,运气,6
1716,走错,6
1718,仙人指路,6
1719,指路,6
1723,法师,6
1747,挺胸,6
1778,局长,6
1787,站住,6
1858,变色,6
1891,三四,6
1919,无穷,6
1923,小鬼,6
1924,小鬼当家,6
1969,有志,6
2005,财产,6
2006,熬夜,6
2017,hhhhhhhh,6
2085,小球,6
2140,哭出,6
2153,开启,6
2178,根据,6
2180,区长,6
2288,七十,6
2299,信任,6
2312,营长,6
2337,做作,6
2338,做作业,6
2358,其他人,6
2437,前辈,6
2471,上升,6
2476,成立,6
2477,机构,6
2539,文人,6
2540,志士,6
2584,最起码,6
2605,良知,6
2617,心灵,6
2653,原型,6
2698,绿茶,6
2738,从此,6
2748,最重,6
2775,摩斯,6
2822,职业,6
2844,往往,6
2915,平衡,6
2960,不熟,6
2972,日记,6
3007,生来,6
3026,耽误,6
3046,柔软,6
3081,向往,6
3082,理智,6
3097,不敢相信,6
3134,拍马屁,6
3139,犊子,6
3189,异性,6
3255,占有,6
3272,出租,6
3361,不当得利,6
3371,羞愧,6
3390,脖子,6
3396,模仿,6
3471,千多,6
3498,完成,6
3501,法庭,6
3504,三百,6
3518,狡辩,6
3526,没到,6
3533,斤斤,6
3534,斤斤计较,6
3535,计较,6
3573,起诉,6
3579,要来,6
3581,三天,6
3595,十块钱,6
3639,主观,6
3645,镜子,6
3648,万块,6
3655,八年级,6
3662,有权,6
3675,要道,6
3679,！”,6
3746,画质,6
3787,星际,6
3793,牛哇,6
3852,性格,6
3854,绿色,6
3867,五年,6
3924,不公,6
3935,高待遇,6
3942,坚决,6
3943,决不,6
3999,比人,6
4013,结论,6
4032,赡养,6
4041,！！！！！！！！！,6
4066,zz,6
4068,月亮,6
4078,采访,6
4136,物理学,6
4138,理学家,6
4146,牛顿,6
4158,所知,6
4200,反驳,6
4215,假面,6
4216,骑士,6
4251,国历,6
4276,白鼠,6
4405,有错,6
4409,状态,6
4437,没学,6
4461,遗传,6
4463,黄字,6
4468,相当于,6
4469,当于,6
4477,不停,6
4566,三角,6
4636,物语,6
4679,真他妈,6
4776,脏话,6
4802,想出,6
4820,~~,6
4824,以待,6
4834,开放,6
4865,志愿者,6
4866,愿者,6
4870,强者,6
4876,空荡,6
4877,空荡荡,6
4878,荡荡,6
4897,千个,6
4903,安徽,6
4909,己身,6
4924,报复,6
4943,下降,6
4956,做不了,6
4975,高三,6
4997,岁月,6
5008,补上,6
5058,少有,6
5139,。??,6
5163,一个头,6
5195,不严,6
5235,强大,6
5245,一根,6
5259,冲着,6
5266,有力,6
5268,7,6
5320,穿着,6
5373,the,6
5377,般的,6
5452,爱看,6
5478,公斤,6
5489,朋克,6
5503,书上,6
5540,奶粉,6
5626,暴食,6
5643,做梦,6
5649,一对,6
5654,大腿,6
5665,不着,6
5710,两条,6
5731,大神,6
5750,ps,6
5817,客户,6
5836,fw,6
5837,些小,6
5865,不中,6
5871,七个,6
5875,二郎,6
5947,放下,6
5956,十二,6
5958,二个,6
5991,眉毛,6
6005,尸体,6
6024,男友,6
6028,交钱,6
6070,头像,6
6100,手套,6
6133,8000,6
6145,真人,6
6161,陷阱,6
6181,两次,6
6195,敬业,6
6196,骗局,6
6259,付费,6
6304,为难,6
6335,马赛,6
6336,马赛克,6
6376,谴责,6
6404,宝宝,6
6411,不值钱,6
6430,不以,6
6452,几天,6
6460,入直,6
6486,群体,6
6523,约束,6
6540,果真,6
6563,转移,6
6587,西瓜,6
6622,传销,6
6629,这时候,6
6797,瓦特,6
6800,小鸡,6
6827,老王,6
6831,扫地,6
6848,成本高,6
6870,悲惨,6
6905,交流,6
6906,鸡蛋,6
6924,形象,6
6986,本能,6
6987,远离,6
6992,重要性,6
7019,一会,6
7070,伟人,6
7073,一个个,6
7140,不利,6
7160,求生,6
7161,求生欲,6
7223,打成,6
7246,连坐,6
7247,难以,6
7254,遗臭万年,6
7270,哪天,6
7272,31,6
7279,损失,6
7281,看不到,6
7314,ok,6
7321,作死,6
7377,商品,6
7433,稿子,6
7460,沈阳,6
7484,人道主义,6
7488,画面,6
7541,平米,6
7586,提出,6
7593,万万,6
7596,段时间,6
7814,只用,6
7839,危害,6
7862,人工,6
7870,引起,6
7974,不爽,6
8000,天下第一,6
8006,天秤座,6
8017,口头,6
8092,直说,6
8162,一拳,6
8167,emmm,6
8176,班主,6
8177,班主任,6
8219,发给,6
8257,之外,6
8260,巴拉,6
8294,例子,6
8313,二次,6
8344,叭叭,6
8467,一场,6
8472,姚安,6
8533,股东,6
8541,庶出,6
8648,重新,6
8681,神秘,6
8777,别念,6
8812,不收,6
8832,逃离,6
8853,家门,6
8854,家门口,6
8861,白天,6
8933,通过,6
8945,扑街,6
8948,死神,6
9128,有味,6
9156,和谐,6
9161,等到,6
9191,分享,6
9244,github,6
9252,体系,6
9269,须要,6
9292,系统,6
9514,使劲,6
9578,常有,6
9611,提前,6
9623,那就好,6
9633,高材,6
9634,高材生,6
9644,尊严,6
9650,必然,6
9652,慕洋,6
9688,可笑,6
9715,千万别,6
9775,GPS,6
9800,老大,6
9816,过街老鼠,6
9852,老美,6
9859,关掉,6
9864,学姐,6
9878,态度,6
9934,造成,6
9953,早点,6
9968,外面,6
10064,配用,6
10103,真美,6
10135,一身,6
10248,不等,6
10253,表白,6
10300,经过,6
10323,请求,6
10337,子会,6
10368,xp,6
10455,生还,6
10494,疾病,6
10545,怕死,6
10559,盲区,6
10566,恐龙,6
10567,提笔,6
10568,提笔忘字,6
10569,忘字,6
10577,多巴,6
10595,混进,6
10634,麻衣麻,6
10664,蜡笔,6
10683,开车,6
10753,卑微,6
10768,偷袭,6
10834,中考,6
10842,人学,6
10868,直觉,6
10871,在读,6
10906,表面,6
10926,拜拜,6
10946,点过,6
11032,恶意,6
11033,销量,6
11097,美美,6
11152,牙齿,6
11352,案件,6
11387,毁灭,6
11442,34,6
11604,哇塞,6
11635,拳师,6
11652,假新闻,6
11689,剧本,6
11700,带来,6
11704,好使,6
11789,石雕,6
11820,肉感,6
11828,百多,6
11915,十分钟,6
11990,头皮,6
12082,两万,6
12083,申请,6
12091,自我介绍,6
12135,大体,6
12203,认知,6
12285,目前,6
12286,河里,6
12401,租房,6
12416,万物,6
12418,无产,6
12430,加大,6
12480,利息,6
12515,二套,6
12543,受伤,6
12571,买单,6
12608,旅游,6
12615,变相,6
12645,土匪,6
12692,存款,6
12814,力度,6
12844,实实,6
12971,双眼,6
12986,蛋蛋,6
12991,不请自来,6
12997,喉结,6
12999,温暖,6
13060,出版社,6
13098,张宗昌,6
13112,回车,6
13142,处刑,6
13234,诗人,6
13310,闪电,6
13389,丧失,6
13477,真家伙,6
13481,航天,6
13516,为民,6
13517,盖棺,6
13518,盖棺定论,6
13519,定论,6
13722,身为,6
13767,一号,6
13947,云龙,6
13957,眼中,6
13968,天眼,6
13969,清澈,6
14091,召唤,6
14127,崇高,6
14252,前夫,6
14348,敢动,6
14494,完全一致,6
14569,三万,6
14609,冬泳,6
14610,用纸,6
14620,德国人,6
14641,耐用,6
14652,纸包,6
14668,塑料,6
14676,鬼鬼祟,6
14677,鬼鬼祟祟,6
14678,鬼祟,6
14699,送命,6
14782,客观,6
14917,古天乐,6
14918,天乐,6
14955,张衡,6
15007,赔偿,6
15026,ta,6
15167,扭转,6
15428,体验,6
15479,历史课,6
15508,陕西,6
15515,充值,6
15535,120,6
15540,憨豆,6
15550,1,6
15588,2021,6
15865,耶夫斯基,6
15866,夫斯,6
15867,夫斯基,6
16161,不入,6
16264,发点,6
16368,言论,6
16378,勇敢,6
16506,三代,6
16729,干杯,6
17083,qiu,6
17088,四位,6
17112,刑拘,6
17578,公共场所,6
17579,场所,6
17588,氰化,6
17589,氰化物,6
17626,硫酸钠,6
17627,酸钠,6
17901,凡人,6
17943,八卦图,6
17975,河图,6
17990,齐胸,6
18045,大唐,6
18079,左下,6
18286,乾杯,6
18591,殡仪,6
18962,听不见,6
19082,三明,6
19377,治理,6
19455,匿名举报,6
19517,查到,6
19677,机长,6
19683,跳海,6
19717,磨洋工,6
19822,Kurt,6
19828,巨石,6
20296,厌食,6
20301,摸不到,6
20950,憋死,6
21202,海龟,6
21535,钢锯,6
58,犄角,5
70,有所,5
182,好几年,5
219,丸子,5
271,书吧,5
293,轻重,5
294,偏偏,5
323,都市,5
383,大门,5
398,承受,5
436,菏泽,5
457,宗主,5
458,宗主国,5
479,占领,5
517,乖乖,5
606,精辟,5
611,大蒜,5
614,里长,5
620,大乱,5
636,树上,5
678,打出,5
683,单方,5
684,单方面,5
728,打入,5
766,帮帮,5
777,老娘,5
779,热情,5
814,下有,5
843,亲切,5
870,有余,5
878,定律,5
891,村支书,5
893,巨大,5
896,发达国家,5
905,土豆,5
956,自家,5
963,不学,5
980,馒头,5
984,自作,5
992,探头,5
996,内衣,5
1035,垄断,5
1037,口子,5
1049,辣椒,5
1059,第五,5
1099,买到,5
1123,透彻,5
1146,下子,5
1189,吓到,5
1252,一条龙,5
1270,二手,5
1275,好好笑,5
1279,熟人,5
1304,工厂,5
1309,成果,5
1324,掌握,5
1353,一体,5
1359,不择,5
1360,不择手段,5
1387,时长,5
1407,装箱,5
1410,睁眼,5
1417,伙伴,5
1436,那人,5
1458,没开,5
1541,沙雕,5
1546,会去,5
1620,聚众,5
1694,幸运,5
1707,现有,5
1709,男子,5
1794,三老,5
1814,聊天,5
1823,双手,5
1824,部长,5
1850,好学,5
1983,一气,5
2061,到处,5
2064,EDD,5
2138,这期,5
2144,私信,5
2163,打工,5
2187,性命,5
2190,核弹,5
2252,一分钱,5
2291,出自,5
2378,成熟,5
2403,心酸,5
2406,体面,5
2409,人话,5
2508,现象,5
2511,落地,5
2523,遗憾,5
2532,解读,5
2535,知识分子,5
2538,来生,5
2562,神明,5
2632,老年人,5
2639,公关,5
2659,恍然,5
2705,????????,5
2719,看上,5
2746,重人,5
2747,试一下,5
2778,演戏,5
2783,无良,5
2787,来源于,5
2858,亲妈,5
2878,尽是,5
2884,平凡,5
2893,多岁,5
2941,电视剧,5
2975,想成,5
3006,顶级,5
3009,当做,5
3010,榜样,5
3020,giao,5
3025,没意思,5
3034,互动,5
3057,原创,5
3062,缓缓,5
3070,金人,5
3160,轻松,5
3198,分身,5
3202,角色,5
3210,纪大,5
3211,洗澡,5
3236,幼小,5
3239,法治,5
3241,永不,5
3273,出租车,5
3274,租车,5
3275,车上,5
3286,23333333,5
3292,后座,5
3299,投资,5
3342,瑟瑟,5
3343,发抖,5
3364,变声,5
3372,和珅,5
3393,新世界,5
3433,小人,5
3463,压岁,5
3464,压岁钱,5
3537,贿赂罪,5
3583,很小,5
3637,稀泥,5
3646,物价,5
3663,900,5
3673,道不拾遗,5
3674,拾遗,5
3676,脸皮,5
3682,交给,5
3687,试过,5
3697,（？）,5
3712,而言,5
3720,加上,5
3727,夸张,5
3732,暂停,5
3761,原来如此,5
3777,借钱,5
3780,世上,5
3803,百块,5
3847,通工,5
3861,练习,5
3875,复出,5
3891,背叛,5
3941,勇气,5
3948,家属,5
3964,眼瞎,5
3966,复活,5
4025,烦死,5
4033,养上,5
4073,威慑,5
4077,老三,5
4104,基诺,5
4134,杰出,5
4202,多样,5
4203,多样性,5
4207,食物链,5
4208,顶端,5
4226,三分,5
4236,得罪,5
4237,守护,5
4273,孤儿,5
4326,秒钟,5
4350,九十,5
4354,地理,5
4389,极限,5
4404,楼上,5
4440,对着,5
4460,包括,5
4470,十三,5
4474,四岁,5
4494,钱包,5
4515,快递,5
4520,麻花,5
4523,dy,5
4563,大量,5
4607,赌徒,5
4614,神奇,5
4618,精致,5
4640,抵制,5
4656,多么,5
4671,畜牲,5
4680,救救,5
4683,劝退,5
4690,拖拉,5
4700,街上,5
4710,人不知,5
4715,哇哇,5
4723,三只,5
4734,王八,5
4798,书院,5
4827,上限,5
4837,捐款,5
4868,到来,5
4886,！！！！！！！！！！！！,5
4892,不解,5
4918,曝光,5
4922,这帮,5
4973,一期,5
4976,要为,5
4977,发声,5
4978,斗争,5
5073,维护,5
5111,能解,5
5141,伤心,5
5152,共用,5
5164,香蕉,5
5204,八尺,5
5224,回忆,5
5231,效应,5
5240,胞胎,5
5251,公用,5
5260,走进,5
5281,没准,5
5333,西斯,5
5385,张嘴,5
5392,船长,5
5414,激素,5
5419,OMG,5
5448,蓝色,5
5532,立体,5
5550,鬼影,5
5553,六七,5
5587,咋样,5
5604,白金,5
5670,三鹿,5
5677,一个顶,5
5700,女士,5
5748,功夫,5
5767,勇士,5
5771,快感,5
5787,国度,5
5816,忽略,5
5824,热血,5
5828,打过,5
5831,神人,5
5854,惊人,5
5861,平常,5
5876,二郎腿,5
5914,小米,5
5936,整天,5
5938,舍友,5
5944,一两,5
5978,不为所动,5
5979,所动,5
5988,武大,5
6018,租借,5
6034,哄抬,5
6060,能见,5
6078,胡子,5
6107,删了,5
6139,折磨,5
6147,结局,5
6179,中介,5
6180,当上,5
6203,搜索,5
6213,冷静,5
6225,实物,5
6236,走开,5
6239,毛线,5
6249,连个,5
6261,朋友圈,5
6297,好友,5
6300,社交,5
6409,相关,5
6441,常识,5
6480,侵犯,5
6488,可耻,5
6501,上车,5
6550,康德,5
6555,警惕,5
6596,委屈,5
6630,惩罚,5
6635,婚前,5
6707,荆棘,5
6752,这类,5
6776,不许,5
6798,煎蛋,5
6813,形变,5
6853,修文,5
6878,联系,5
6881,受教,5
6949,别跑,5
6955,笑容,5
7027,Bgm,5
7039,师兄,5
7052,——————,5
7061,嗡嗡,5
7076,利好,5
7079,吸血,5
7085,陀螺,5
7109,差距,5
7116,纯真,5
7132,敬意,5
7166,看吧,5
7172,敬老,5
7181,相反,5
7196,生化,5
7215,收买,5
7222,照样,5
7227,老祖,5
7230,祖坟,5
7265,株连九族,5
7310,国学,5
7347,政审,5
7403,自古,5
7409,huan,5
7417,未敢,5
7418,忘忧,5
7419,忘忧国,5
7420,忧国,5
7441,得以,5
7448,挣得,5
7465,四十万,5
7486,打靶,5
7501,千刀,5
7513,奉献,5
7534,圣人,5
7539,几万,5
7557,体现,5
7575,再加,5
7589,之躯,5
7678,地图,5
7689,南开大学,5
7718,学风,5
7749,多难,5
7759,关了,5
7767,配图,5
7785,培训,5
7788,当间,5
7852,想有,5
7879,8,5
7890,涨涨,5
7910,如一,5
7913,引以,5
7922,不关,5
7965,好累,5
7968,取经,5
7997,啰嗦,5
8040,巨蟹座,5
8053,常用,5
8060,gun,5
8098,推送,5
8102,以下,5
8136,学期,5
8193,相互,5
8201,想用,5
8236,face,5
8240,烦恼,5
8293,个例,5
8310,当成,5
8328,两遍,5
8339,锻炼,5
8354,标记,5
8365,写作文,5
8379,人确,5
8381,连接,5
8417,论据,5
8431,耶稣,5
8460,任正非,5
8543,说服,5
8564,股票,5
8576,资格,5
8589,拉人,5
8608,澄清,5
8625,反击,5
8629,放出,5
8662,一大堆,5
8663,大堆,5
8705,消耗,5
8718,活菩萨,5
8719,紧跟,5
8745,小姑,5
8746,小姑娘,5
8753,少女,5
8778,穿越,5
8779,没完,5
8781,出事,5
8799,乐意,5
8800,接收,5
8821,万恶,5
8838,大型,5
8856,星河,5
8857,军队,5
8866,大道,5
8867,二仙,5
8912,绝望,5
8934,竞争,5
8953,长见识,5
8954,长见识了,5
8980,公交,5
8993,往上,5
9012,推拿,5
9022,下角,5
9043,超越,5
9044,这车,5
9046,腊鸡,5
9048,开门,5
9058,news,5
9073,听见,5
9098,镜头,5
9137,程序,5
9139,开源,5
9142,数据库,5
9143,据库,5
9159,设想,5
9171,mooc,5
9174,悄悄,5
9181,毕业证,5
9188,产者,5
9189,整理,5
9190,上传,5
9192,别搞,5
9243,一数,5
9460,有数,5
9461,明日,5
9490,肤浅,5
9505,中学生,5
9528,适当,5
9572,深度,5
9617,公布,5
9638,真敢,5
9660,撒旦,5
9676,微笑,5
9714,轮回,5
9734,畜生,5
9742,送给,5
9745,zh,5
9752,敢用,5
9758,太丑,5
9765,老手,5
9792,欺负,5
9802,留美,5
9803,预备,5
9888,荣誉,5
9945,古人,5
9946,面相,5
9982,猥琐,5
9983,…………,5
9991,发际,5
10033,生好,5
10047,满意,5
10138,发型,5
10145,～～,5
10180,下意识,5
10204,霸道,5
10231,裤子,5
10244,下半,5
10246,半身,5
10276,宁可,5
10283,证据,5
10301,大明,5
10314,一刻,5
10316,发言,5
10327,明知,5
10336,同性,5
10347,羞耻,5
10410,伦理,5
10430,初恋,5
10432,虚伪,5
10475,公正,5
10508,？？？？？？？？？？？？？？？？？？？？？,5
10561,掏耳朵,5
10578,多巴胺,5
10586,拉丝,5
10598,围棋,5
10602,wow,5
10612,抽出,5
10628,截图,5
10740,恶性,5
10741,恶性循环,5
10816,阶级,5
10838,庆幸,5
10840,表现,5
10900,想买,5
10912,初三,5
10913,做事,5
11015,混蛋,5
11026,彻底,5
11042,七匹,5
11043,七匹狼,5
11064,后人,5
11130,性感,5
11140,观念,5
11156,忍住,5
11162,毛骨悚然,5
11163,悚然,5
11170,被动,5
11174,约定,5
11199,太平,5
11224,本国,5
11226,儿童,5
11235,巴基,5
11236,巴基斯,5
11237,巴基斯坦,5
11238,基斯,5
11239,基斯坦,5
11259,之国,5
11362,纳税,5
11380,澳大利,5
11388,机制,5
11397,猖狂,5
11419,小朋友,5
11427,疑罪从有,5
11443,以至,5
11497,送到,5
11561,丧心,5
11562,丧心病狂,5
11563,心病,5
11564,病狂,5
11664,发财,5
11666,数人,5
11696,底层,5
11702,方人,5
11793,圣洁,5
11804,MD,5
11837,悟空,5
11852,皮肤,5
11880,部位,5
11932,基督,5
11964,亲眼,5
11991,头皮发麻,5
11992,发麻,5
12019,外放,5
12027,上辈,5
12028,上辈子,5
12102,my,5
12114,机灵,5
12125,隐私,5
12149,亲人,5
12151,友好,5
12162,卵子,5
12217,无可,5
12260,来世,5
12276,富翁,5
12290,高度,5
12327,合法,5
12333,打算,5
12350,通胀,5
12368,墓地,5
12381,首付,5
12421,调控,5
12504,拆迁,5
12540,宁愿,5
12558,贬值,5
12610,金融,5
12624,几套,5
12633,放假,5
12674,数量,5
12689,底部,5
12735,民间,5
12752,国企,5
12780,生育,5
12801,放开,5
12802,开口,5
12805,以来,5
12872,整体,5
12922,婚后,5
12951,拯救,5
13019,锁骨,5
13057,晚节,5
13077,学阀,5
13078,作家,5
13096,双眼皮,5
13116,夹缝,5
13196,mad,5
13225,伊朗,5
13251,能比,5
13378,祝你们,5
13384,夫人,5
13387,福气,5
13398,了不起,5
13446,飞行员,5
13447,行员,5
13515,为国为民,5
13572,火箭,5
13637,老弟,5
13659,大小,5
13678,一百多,5
13738,对抗,5
13917,凤凰,5
13923,山河,5
14029,国产,5
14085,汉城,5
14174,歌颂,5
14175,抨击,5
14228,误会,5
14247,花样,5
14333,水泥地,5
14345,石碑,5
14370,化劲,5
14381,一等,5
14387,演讲,5
14388,开疆拓土,5
14526,安人,5
14530,33,5
14651,油纸,5
14698,摸摸,5
14727,屠杀,5
14735,插入,5
14739,美食,5
14921,赞成,5
14970,不顾,5
14975,弃养,5
15000,神经症,5
15031,志气,5
15070,篇文章,5
15074,最早,5
15092,高点,5
15125,应得,5
15138,自恋,5
15342,体育老师,5
15403,动画,5
15421,RNM,5
15475,哪里找,5
15487,到期,5
15520,外挂,5
15548,上网,5
15599,电网,5
15629,图标,5
15655,还给,5
15677,想开,5
15746,浙江人,5
15748,男权,5
15776,始终,5
15905,斗地主,5
15924,劳资,5
15991,名为,5
16013,吸烟,5
16053,输出,5
16181,查出,5
16182,查出来,5
16319,！（,5
16460,南拳,5
16606,语音输入,5
16825,十九,5
16828,搭帐篷,5
16829,帐篷,5
16993,拉高,5
17079,吕蒙,5
17133,同岁,5
17181,先是,5
17347,良夜,5
17365,哭丧,5
17404,电视台,5
17489,安静,5
17549,符咒,5
17557,翅膀,5
17668,非得,5
17822,泻药,5
17852,出击,5
17867,忠诚,5
17956,古老,5
17973,清明上河图,5
17974,上河,5
18308,独白,5
18337,九个,5
18346,稚晖,5
18359,蓝蓝,5
18638,chang,5
18682,血肉,5
18765,全村,5
19139,收礼,5
19153,相送,5
19361,打井,5
19378,打人者,5
19443,周口,5
19456,老油条,5
19457,油条,5
19725,换算,5
19755,蓝领,5
19757,五六万,5
19758,六万,5
19903,cici,5
19994,蒙牛,5
19995,伊利,5
20018,诞生,5
20060,布尔,5
20298,饿死,5
20324,持久,5
20331,洗胃,5
20358,管子,5
20400,如不,5
20606,不可动摇,5
20607,可动摇,5
20680,心性,5
21209,许仙,5
21330,four,5
21331,years,5
21430,男医生,5
21545,意志力,5
21715,虎鲸,5
12,熊猫,4
41,关乎,4
48,大白菜,4
59,旮旯,4
95,伤害性,4
107,朝鲜族,4
155,韩国泡菜,4
157,痛快,4
171,饭店,4
207,nbnb,4
258,角落,4
289,选手,4
290,举足,4
291,举足轻重,4
292,足轻,4
299,水果,4
363,屁话,4
384,大户,4
412,几遍,4
424,滕州,4
460,引号,4
461,富裕,4
471,天气,4
490,死去,4
498,观天象,4
499,天象,4
506,大中,4
518,玩死,4
552,此时,4
560,河北,4
573,瞩目,4
593,自产,4
612,在意,4
621,小国,4
655,灾难,4
662,更快,4
668,当地,4
680,说错,4
772,点儿,4
774,无声,4
783,家产,4
795,憋不住,4
806,牌子,4
808,in,4
820,模式,4
821,癌症,4
861,起步,4
899,如其,4
947,结构,4
989,老兵,4
994,情趣,4
999,缺乏,4
1001,东方,4
1011,葫芦,4
1027,小小的,4
1031,疑惑,4
1061,大发,4
1065,猪肉,4
1068,青岛,4
1094,细想,4
1112,建立,4
1136,出手,4
1145,一下子,4
1155,当国,4
1195,千里,4
1198,国体,4
1203,人脸,4
1210,右手,4
1224,燃起,4
1263,淘宝,4
1280,人居,4
1288,暴利,4
1300,家家,4
1321,jpg,4
1338,出头,4
1341,五千,4
1446,光盘,4
1448,大半,4
1455,知不知道,4
1469,亲身,4
1474,眨眼睛,4
1502,ww,4
1514,不合理,4
1517,若干,4
1537,显示,4
1560,一夜,4
1579,识别,4
1583,五星,4
1587,真心话,4
1614,心生,4
1618,自首,4
1621,聚众赌博,4
1646,玩游,4
1647,玩游戏,4
1652,随意,4
1665,七年,4
1692,结合,4
1702,确信,4
1713,开枪,4
1722,硬盘,4
1728,信用,4
1729,信用卡,4
1782,美颜,4
1785,人情,4
1851,外语,4
1854,one,4
1866,携带,4
1869,据说,4
1888,激情,4
1915,生子,4
1916,子子,4
2001,富有,4
2014,场合,4
2030,两倍,4
2033,莫非,4
2078,为生,4
2090,亲自,4
2111,包装,4
2172,老实人,4
2173,模糊,4
2179,环节,4
2222,等待,4
2224,全能,4
2239,观看,4
2269,导师,4
2285,四千,4
2293,to,4
2301,情感,4
2306,足够,4
2316,法则,4
2323,一栋,4
2334,二倍,4
2374,一行,4
2380,殿堂,4
2395,梅林,4
2429,皇族,4
2435,徒弟,4
2438,满族,4
2448,强国,4
2607,记恨,4
2610,漫画,4
2618,伟哥,4
2647,微胖,4
2649,安倍,4
2662,乱讲,4
2663,DIO,4
2666,一个团,4
2674,红字,4
2676,犯罪心理,4
2702,身子,4
2729,显得,4
2731,生财,4
2732,之路,4
2733,吸引,4
2736,偏执,4
2859,工匠,4
2872,交往,4
2881,接地,4
2886,来者,4
2895,实际上,4
2896,假装,4
2940,兴趣,4
2952,:？？？,4
2989,慎行,4
2994,魔法师,4
3005,奥斯卡,4
3099,护士,4
3103,名词,4
3121,无视,4
3130,端正,4
3140,？(,4
3164,太假,4
3170,因果,4
3188,区分,4
3192,店里,4
3194,一个亿,4
3206,上当,4
3253,是非,4
3256,菠萝,4
3271,驾驶,4
3295,鄙人,4
3297,扫射,4
3306,民法,4
3307,遗忘,4
3327,幸亏,4
3341,营业,4
3381,于是,4
3395,谨慎,4
3407,借给,4
3413,追回,4
3418,明确,4
3435,礼貌,4
3442,电线,4
3443,电线杆,4
3444,杆子,4
3457,意外,4
3476,近视,4
3477,低头,4
3478,看不清,4
3480,忏悔,4
3489,好自为之,4
3490,自为,4
3502,此地,4
3525,手镯,4
3530,假设,4
3531,个别,4
3532,修养,4
3574,保管,4
3575,管好,4
3630,口袋,4
3666,该会,4
3667,收起,4
3699,没给,4
3735,完事,4
3752,举例,4
3779,时刻,4
3795,行贿罪,4
3814,很熟,4
3848,”，,4
3911,安安,4
3940,赞歌,4
3945,特殊,4
3951,流泪,4
3965,必死,4
3969,换来,4
3970,绝不,4
4017,：？？？？？,4
4020,过头,4
4037,无处,4
4042,hhhhhhhhhhh,4
4137,物理学家,4
4142,口哨,4
4153,最惨,4
4161,能手,4
4182,天空,4
4214,终结,4
4217,：？？？？,4
4249,掌声,4
4266,较正,4
4292,全面,4
4317,？？？？！,4
4324,三秒,4
4328,战场,4
4334,基地,4
4335,虫子,4
4360,热乎,4
4369,scp,4
4370,突破,4
4395,发光,4
4398,测试,4
4402,看错,4
4429,辅助,4
4482,自行,4
4505,卖家,4
4527,受罪,4
4529,救助,4
4530,领养,4
4540,下地,4
4562,充斥,4
4579,堵住,4
4595,mn,4
4601,人事,4
4606,时光,4
4611,兔子,4
4637,买家,4
4644,逼真,4
4665,贩卖,4
4682,过后,4
4695,寿命,4
4703,多半,4
4722,大三,4
4725,麦克,4
4726,麦克风,4
4728,阴德,4
4732,小动,4
4737,不单,4
4810,终将,4
4844,陌生,4
4845,陌生人,4
4846,生人,4
4861,此后,4
4881,呼叫,4
4887,火炬,4
4919,”？,4
4921,真够,4
4935,战胜,4
4945,多发,4
4950,湘潭,4
4963,放到,4
5030,罐头,4
5087,愿望,4
5099,淘汰,4
5129,街道,4
5135,有素,4
5154,电子,4
5162,死掉,4
5167,好酷,4
5168,穿衣,4
5169,穿衣服,4
5185,5,4
5206,夹断,4
5229,每日,4
5265,而来,4
5298,课本,4
5337,花拳,4
5338,花拳绣腿,4
5357,妇女,4
5361,超人,4
5366,吹牛,4
5367,汉子,4
5380,兄弟姐妹,4
5408,脱发,4
5411,雄性,4
5413,性激素,4
5415,足球,4
5435,蛋白,4
5436,蛋白质,4
5437,白质,4
5441,生下,4
5442,一个班,4
5451,篮球,4
5461,你们好,4
5479,忽然,4
5496,加倍,4
5510,太长,4
5529,深入,4
5536,类型,4
5573,85,4
5586,会会,4
5591,松鼠,4
5636,血压,4
5662,自带,4
5684,乐死,4
5733,fgnb,4
5741,不加,4
5755,对比,4
5801,动漫,4
5805,气人,4
5852,赢家,4
5856,抱住,4
5880,代替,4
5884,立刻,4
5915,友非,4
5935,同事,4
5974,多管闲事,4
5975,管闲事,4
5976,闲事,4
5989,大风,4
5992,未遂,4
6003,喝水,4
6007,各个,4
6014,晚餐,4
6025,骗人,4
6033,可信,4
6042,最强,4
6050,确认,4
6058,童子,4
6059,水源,4
6103,二十多,4
6116,详细,4
6130,大石,4
6131,有用吗,4
6132,不贵,4
6152,得不到,4
6160,为止,4
6171,卖艺,4
6206,愚蠢,4
6233,陛下,4
6242,还算,4
6257,大意,4
6264,正片,4
6322,公粮,4
6341,业界,4
6349,顺便,4
