,词语,次数
3482,监狱,17
3483,前提,19
3484,牺牲,31
3485,牺牲品,2
3486,揭露,1
3487,真面目,1
3488,面目,3
3489,妥,13
3490,主角,8
3491,幽默,19
3492,？↑,1
3493,明显,27
3494,绿茶,6
3495,茶,29
3496,藝,2
3497,＝,10
3498,彈,3
3499,想要,35
3500,共,15
3501,情,21
3502,想象,11
3503,单纯,16
3504,身子,4
3505,很忙,1
3506,？？？？？？？？？,35
3507,岁,85
3508,男,197
3509,????????,5
3510,志,14
3511,祥,13
3512,一批,11
3513,事实,17
3514,事实证明,1
3515,实证,1
3516,证明,22
3517,有用,25
3518,虐,4
3519,乔,40
3520,碧,43
3521,萝,27
3522,渣,33
3523,内,33
3524,兴奋,32
3525,心脏,2
3526,去世,16
3527,澄,1
3528,明镜,1
3529,所作,2
3530,所作所为,2
3531,所为,2
3532,皆,13
3533,看上,5
3534,快死了,3
3535,谈,17
3536,公园,9
3537,案子,2
3538,嘴,36
3539,身上,22
3540,老头,17
3541,八十,8
3542,马上,32
3543,图,114
3544,真不,46
3545,真不知道,2
3546,显得,4
3547,得有,29
3548,生财,4
3549,之路,4
3550,滿,1
3551,輩,2
3552,吸引,4
3553,吸引力,1
3554,引力,1
3555,砸,21
3556,店,3
3557,偏执,4
3558,宠爱,1
3559,从此,6
3560,改名,3
3561,无能,2
3562,2999,10
3563,心不老,1
3564,没说出,2
3565,多重,3
3566,多重人格,2
3567,重人,5
3568,试一下,5
3569,最重,6
3570,holly,1
3571,ohshi,1
3572,道明寺,2
3573,！！！！！？？？？？,1
3574,瞳孔,3
3575,瞳孔放大,1
3576,放大,2
3577,健,1
3578,nm,13
3579,自称,2
3580,0617,1
3581,结婚,83
3582,攻陷,1
3583,捞,8
3584,一亿,7
3585,奇怪,48
3586,方法,25
3587,被害,40
3588,西山,1
3589,西山居,1
3590,山居,1
3591,不放过,3
3592,放过,9
3593,想起,45
3594,夏洛克,1
3595,洛克,9
3596,福尔,2
3597,福尔摩斯,2
3598,摩斯,6
3599,吐,64
3600,次郎,2
3601,dbq,2
3602,演戏,5
3603,吕,9
3604,小布,2
3605,暗示,15
3606,立,10
3607,有感,11
3608,杀手,10
3609,无良,5
3610,症,9
3611,演员,20
3612,戏剧,2
3613,来源,9
3614,来源于,5
3615,遇,3
3616,女生,77
3617,piano,1
3618,sweet,1
3619,李,46
3620,嗨,36
3621,第二,30
3622,第二季,2
3623,二季,2
3624,女囚,1
3625,囚犯,1
3626,一本,12
3627,？？？？？？？？？？？？？？,13
3628,考虑,24
3629,宿,2
3630,傩,1
3631,乍,3
3632,到底,66
3633,些,14
3634,上有,9
3635,路向,2
3636,西,63
3637,诚,11
3638,欺,7
3639,白夜,2
3640,夜行,2
3641,女主角,2
3642,嫉妒,14
3643,主面,1
3644,面目全非,1
3645,百,10
3646,貌,2
3647,哈桑,2
3648,富婆,3
3649,海王,40
3650,没多久,1
3651,多久,12
3652,Yue,1
3653,社会,77
3654,社会性,9
3655,5t5,2
3656,cue,7
3657,照,7
3658,顾,6
3659,仿佛,3
3660,祈祷,3
3661,落幕,1
3662,影子,1
3663,职业,6
3664,？？？？？？,105
3665,扮演,2
3666,设计,76
3667,眉头,1
3668,眉头一皱,1
3669,前额,3
3670,额叶,1
3671,切除,1
3672,手术,3
3673,地铁,11
3674,老爷,7
3675,老爷爷,3
3676,手机,90
3677,wwwwwww,1
3678,明,28
3679,版,17
3680,误,7
3681,小白脸,2
3682,白脸,2
3683,身份,23
3684,心理学,15
3685,理学,24
3686,出轨,11
3687,小三,18
3688,往往,6
3689,是因为,65
3690,脸色,3
3691,精髓,7
3692,苏,8
3693,晓,27
3694,GWW,1
3695,有事,8
3696,康熙,1
3697,王朝,1
3698,亿日,2
3699,亿日元,2
3700,日元,3
3701,xs,1
3702,沃,16
3703,:？,3
3704,学学,7
3705,亲妈,5
3706,工匠,4
3707,????,20
3708,可学,1
3709,看护,2
3710,护师,1
3711,救,22
3712,年轻,36
3713,不长,2
3714,踏,18
3715,彻,4
3716,遇到,23
3717,想学,10
3718,不止,14
3719,心狠,2
3720,不介意,2
3721,介意,3
3722,交往,4
3723,意为,18
3724,29,9
3725,丑男,1
3726,多个,10
3727,好羡慕,2
3728,尽是,5
3729,质量,18
3730,←,13
3731,_,29
3732,防备,1
3733,接地,4
3734,地气,3
3735,算是,23
3736,平凡,5
3737,豁,13
3738,出去,35
3739,来者,4
3740,来者不拒,2
3741,不愁,3
3742,男朋友,45
3743,以其,2
3744,借鉴,1
3745,受得了,1
3746,多岁,5
3747,裂开,26
3748,实际上,4
3749,假装,4
3750,低眉,1
3751,低眉顺眼,1
3752,顺眼,2
3753,除了,28
3754,无话,1
3755,无话可说,1
3756,可说,3
3757,知识面,1
3758,大岛,1
3759,岛国,3
3760,不足为奇,1
3761,朴实,1
3762,一种,23
3763,错觉,2
3764,??,20
3765,温柔,114
3766,恭顺,1
3767,r,6
3768,桥,7
3769,碧落,1
3770,平衡,6
3771,高发,1
3772,发展,22
3773,欲望,9
3774,连名,1
3775,记不住,1
3776,男性,37
3777,为主,21
3778,生效,1
3779,效率,3
3780,率真,1
3781,只不过,14
3782,抓,49
3783,坏人,7
3784,逍遥,2
3785,有些,51
3786,罪犯,7
3787,莫名,24
3788,周,44
3789,珩,1
3790,夏,9
3791,习,4
3792,清,35
3793,工具,48
3794,千层,2
3795,套路,17
3796,醒醒,16
3797,价值,21
3798,此刻,2
3799,感兴,3
3800,感兴趣,3
3801,兴趣,4
3802,电视剧,5
3803,拍,43
3804,剧,13
3805,挪威,3
3806,永,12
3807,泽,5
3808,？？？？？？？？,54
3809,呦,11
3810,nbnbnb,3
3811,铃,3
3812,屋,3
3813,什,11
3814,造,12
3815,大概,11
3816,富江,1
3817,设,7
3818,七八,8
3819,七八个,1
3820,十几,17
3821,十几个,3
3822,不掉,8
3823,:？？？,4
3824,教程,3
3825,试试,32
3826,语文,26
3827,超级,44
3828,高段,1
3829,段位,1
3830,交心,1
3831,养,52
3832,不熟,6
3833,看来,28
3834,甘拜下风,2
3835,下风,2
3836,1,1061
3837,生理,13
3838,生理性,2
3839,理性,9
3840,性障碍,1
3841,障碍,8
3842,壁,27
3843,期,6
3844,绝密,1
3845,档案,3
3846,写日记,3
3847,日记,6
3848,快来,15
3849,机能,3
3850,想成,5
3851,高级,24
3852,》……,1
3853,诈骗,13
3854,女主人,1
3855,主人,3
3856,主人公,1
3857,表,8
3858,大多,17
3859,大多数,9
3860,多数,10
3861,杀人放火,1
3862,放火,1
3863,地步,3
3864,多才多艺,3
3865,傅,114
3866,慎行,4
3867,不白,3
3868,mua,2
3869,lSP,1
3870,魔法,12
3871,魔法师,4
3872,炸,20
3873,串,3
3874,彩虹,7
3875,爱情,55
3876,影响,39
3877,拔剑,2
3878,wtm,1
3879,东野,1
3880,圭,1
3881,这他,16
3882,三千,15
3883,WDNMD,2
3884,坑,17
3885,也许,12
3886,奥斯卡,4
3887,顶级,5
3888,生来,6
3889,勾引,2
3890,当做,5
3891,榜样,5
3892,害得,2
3893,咧,5
3894,啧啧,32
3895,作怪,11
3896,相,21
3897,由,16
3898,小目,1
3899,啥意思,12
3900,第十,2
3901,十几人,1
3902,坏种,1
3903,天呀,2
3904,giao,5
3905,个案,3
3906,魔幻,9
3907,欲擒故纵,1
3908,纯,13
3909,拔出,2
3910,没意思,5
3911,霸,22
3912,总,165
3913,耽误,6
3914,练,12
3915,背会,1
3916,有毒,15
3917,叭,6
3918,？？！！！,1
3919,一天,68
3920,天一,15
3921,恐,16
3922,恋,6
3923,撞,11
3924,同人,1
3925,之间,14
3926,互动,5
3927,难受,43
3928,封面,60
3929,选,33
3930,绅士,20
3931,少不了,11
3932,！！！！！！！,13
3933,暴露,8
3934,快速,2
3935,致富,7
3936,原因,44
3937,发动,7
3938,虏获,1
3939,柔软,6
3940,冷血,3
3941,使不得,1
3942,八,20
3943,亚,13
3944,萨,6
3945,方方,8
3946,人渣,44
3947,太行,2
3948,间谍,27
3949,危,43
3950,女神,9
3951,舔,42
3952,班,10
3953,〔,2
3954,惊,18
3955,〕,3
3956,？？？？？？？？？？？？？？？？？？,2
3957,花魁,1
3958,･᷄ὢ･᷅),2
3959,原创,5
3960,m,12
3961,轻浮,1
3962,三个,57
3963,正在,27
3964,er,1
3965,缓缓,5
3966,浮出,1
3967,出水,2
3968,水面,1
3969,好好看,44
3970,欠,4
3971,一堆,58
3972,小金,3
3973,小金人,2
3974,金人,5
3975,比利,1
3976,最高,8
3977,境界,10
3978,挣,14
3979,不容,21
3980,不当,12
3981,特务,3
3982,演技,7
3983,谏,1
3984,山,18
3985,感受,11
3986,受到,17
3987,没什么,16
3988,向往,6
3989,理智,6
3990,外貌,2
3991,柔善,1
3992,善良,26
3993,放心,21
3994,一键,16
3995,蹲,7
3996,辰,1
3997,夕,6
3998,树,10
3999,eq,1
4000,究,6
4001,坐牢,8
4002,浪客,1
4003,浪客剑心,1
4004,剑心,1
4005,心里,41
4006,宗,7
4007,草草,74
4008,邀,4
4009,完好,1
4010,管理者,1
4011,喔,17
4012,猜,30
4013,忒,5
4014,不敢相信,6
4015,受害,22
4016,护士,4
4017,美的,16
4018,代名,2
4019,代名词,2
4020,名词,4
4021,丽,16
4022,热巴,2
4023,kansu,1
4024,写信,2
4025,格式,3
4026,慌,15
4027,户籍,3
4028,郭敬明,2
4029,？？？？？？？？？？？？？,13
4030,WTF,2
4031,吕氏春秋,1
4032,春秋,1
4033,罪恶,12
4034,陵墓,1
4035,皮条,1
4036,皮条客,1
4037,不负,2
4038,不负责任,1
4039,责任,18
4040,无视,4
4041,法律,46
4042,zher,1
4043,想法,28
4044,这人,33
4045,美杜莎,3
4046,不稳,3
4047,n,7
4048,五官,3
4049,五官端正,1
4050,端正,4
4051,正途,1
4052,不可多得,1
4053,拍马,8
4054,拍马屁,6
4055,马屁,12
4056,纸片,1
4057,老婆,308
4058,共度,2
4059,犊子,6
4060,？(,4
4061,吖,5
4062,发觉,1
4063,一部,18
4064,狗血,1
4065,言情,2
4066,悬疑,1
4067,悬疑剧,1
4068,虎狼,3
4069,反客为主,13
4070,侦探,3
4071,侦探小说,1
4072,盛行,1
4073,(●°,2
4074,u,5
4075,°●)​,2
4076, ,3
4077,确定,26
4078,倍,15
4079,高专,1
4080,：？,14
4081,？？？？？？？？？？？？？？？,8
4082,分给,1
4083,丢,46
4084,也好,14
4085,轻松,5
4086,不来,25
4087,喰,2
4088,调味,1
4089,调味剂,1
4090,太假,4
4091,喜,11
4092,宝,51
4093,丈夫,16
4094,woc,63
4095,账号,12
4096,照顾,9
4097,槙,1
4098,圣,18
4099,两者,1
4100,间,8
4101,因果,4
4102,因果关系,1
4103,十重,1
4104,抹,10
4105,蜜,14
4106,猎杀,3
4107,蝉,1
4108,彳亍,7
4109,嘴巴,7
4110,口水,7
4111,寻思,9
4112,能行,1
4113,代入,20
4114,八十岁,1
4115,十岁,8
4116,乐,10
4117,整容,14
4118,热,9
4119,wtw,1
4120,……？,2
4121,两天,14
4122,注意,59
4123,下区,1
4124,区分,4
4125,异性,6
4126,宠物,14
4127,宠物店,1
4128,店里,4
4129,沙皮狗,1
4130,一个亿,4
4131,无心,1
4132,心法,1
4133,说真的,10
4134,分身,5
4135,不理,3
4136,理想,9
4137,软,14
4138,O,3
4139,Nb,8
4140,角色,5
4141,有钱,76
4142,中老年,1
4143,中老年人,1
4144,上当,4
4145,上当受骗,1
4146,不然,29
4147,年纪,9
4148,纪大,5
4149,洗澡,5
4150,所有,46
4151,捧,5
4152,挺快,3
4153,欲,7
4154,故,4
4155,纵,3
4156,难怪,10
4157,怪人,1
4158,情人,3
4159,大美女,1
4160,美女,43
4161,不断,7
4162,欢心,1
4163,定会,25
4164,组成,1
4165,团队,11
4166,荒,5
4167,成长,3
4168,没办,16
4169,办法,30
4170,人间,28
4171,失,6
4172,格,7
4173,没脑子,9
4174,扫出,2
4175,蟑螂,15
4176,折中,32
4177,简称,10
4178,罗贯中,12
4179,—————,1
4180,猪,53
4181,车,36
4182,构成,21
4183,贿,1
4184,幼小,5
4185,厚厚,1
4186,厚厚的,1
4187,法治,5
4188,萌芽,2
4189,永不,5
4190,不迟,1
4191,迟到,9
4192,包,35
4193,侵占,10
4194,许,8
4195,3000,18
4196,以上,11
4197,散步,1
4198,嗷嗷,20
4199,司机,32
4200,盲人,7
4201,法律意识,1
4202,意识,21
4203,是非,4
4204,非法占有,2
4205,占有,6
4206,杜,2
4207,菠萝,4
4208,菠萝派,1
4209,独,2
4210,硬币,25
4211,峨眉,2
4212,驼背,3
4213,人民商场,1
4214,民商,1
4215,商场,2
4216,　,15
4217,扫,7
4218,射,4
4219,拿走,7
4220,变身,1
4221,细看,3
4222,老中,3
4223,中间派,1
4224,无人,8
4225,无人驾驶,1
4226,驾驶,4
4227,出租,6
4228,出租车,5
4229,租车,5
4230,车上,5
4231,乘客,3
4232,女朋友,88
4233,寄托,3
4234,四角,1
4235,柜,3
4236,猪猪,13
4237,二十,31
4238,送还,1
4239,还手,3
4240,捡钱,3
4241,开心,82
4242,23333333,5
4243,前排,7
4244,排座,1
4245,排座位,1
4246,座位,1
4247,颠颠,1
4248,后座,5
4249,坐车,2
4250,车顶,1
4251,胖,34
4252,鄙人,4
4253,麻子,8
4254,扫射,4
4255,车里,3
4256,投资,5
4257,捞鱼,1
4258,因此,2
4259,弯腰,1
4260,探,4
4261,变音,2
4262,9999,9
4263,剃头,1
4264,撕,3
4265,机,13
4266,民法,4
4267,遗忘,4
4268,物,20
4269,敢点,2
4270,看见,41
4271,三张,1
4272,生财之道,1
4273,9000,1
4274,盗窃罪,2
4275,血亏,22
4276,算不算,25
4277,不算,60
4278,教唆,2
4279,教唆犯,1
4280,发回,1
4281,回来,166
4282,车底,2
4283,许愿,1
4284,许愿池,1
4285,池里,1
4286,银行,9
4287,银行卡,1
4288,幸亏,4
4289,未成,3
4290,未成年,3
4291,成年,10
4292,这辆,1
4293,分类,1
4294,讨论,10
4295,侵占罪,3
4296,国营,1
4297,营商,2
4298,现实情况,1
4299,实情,1
4300,李四,16
4301,被迫,12
4302,营业,4
4303,躲,3
4304,瑟瑟,5
4305,发抖,5
4306,遗物,2
4307,天都,9
4308,危险,26
4309,手机套,1
4310,机套,1
4311,巨款,3
4312,盗墓,3
4313,报考,17
4314,考古,2
4315,考古学,1
4316,考古学家,1
4317,古学,1
4318,学家,57
4319,拾荒,2
4320,属于,32
4321,职务,2
4322,职务侵占,1
4323,不当得利,6
4324,当得,7
4325,得利,11
4326,变声,5
4327,既,6
4328,遂,2
4329,一个天,3
4330,矢口,1
4331,矢口否认,1
4332,否认,2
4333,亏了,11
4334,?????,18
4335,羞愧,6
4336,和珅,5
4337,founderswinner,1
4338,losersweeper,1
4339,律政,1
4340,先锋,2
4341,九,8
4342,生身,1
4343,两块,1
4344,两块钱,1
4345,出国,11
4346,于是,4
4347,三国,3
4348,蛋黄,2
4349,蛋黄派,2
4350,取,11
4351,十包,1
4352,条,13
4353,大哥,28
4354,娄,1
4355,不顺,1
4356,丢手,1
4357,万一,37
4358,脖子,6
4359,落枕,1
4360,扭头,1
4361,新世界,5
4362,行为,56
4363,谨慎,4
4364,模仿,6
4365,快下,2
4366,下车,1
4367,支付,3
4368,车费,2
4369,端水,3
4370,不够,55
4371,接,11
4372,轮胎,1
4373,听讲,1
4374,A,16
4375,氪,3
4376,十万,21
4377,号,43
4378,租给,1
4379,B,68
4380,借给,4
4381,C,6
4382,结果,38
4383,不知情,1
4384,知情,1
4385,自费,1
4386,挂,23
4387,索要,1
4388,追回,4
4389,无果,1
4390,丢弃,3
4391,弃物,1
4392,！……,1
4393,明确,4
4394,物品,11
4395,摄像,10
4396,驾,4
4397,位,11
4398,解开,3
4399,晶石,1
4400,找零,1
4401,撸,6
4402,忍不住,15
4403,一同,2
4404,水池,1
4405,捞钱,1
4406,抓起,16
4407,一万,47
4408,主动,8
4409,xswl,18
4410,大川,1
4411,小人,5
4412,爱财,3
4413,礼貌,4
4414,3001,1
4415,后视,2
4416,后视镜,2
4417,挖墓,1
4418,戳,32
4419,猛地,2
4420,抬头,3
4421,电线,4
4422,电线杆,4
4423,杆子,4
4424,恰,4
4425,灯火,1
4426,灯火阑珊,1
4427,阑珊,1
4428,阑珊处,1
4429,故宫,3
4430,一块钱,7
4431,以定,1
4432,定罪,3
4433,青,371
4434,那天,3
4435,太黑,2
4436,遗,2
4437,很少,15
4438,土豪,1
4439,意外,4
4440,财,10
4441,劝说,1
4442,一款,112
4443,适合,135
4444,藏,10
4445,小号,17
4446,父母,80
4447,压岁,5
4448,压岁钱,5
4449,具体,8
4450,哪儿,14
4451,失主,2
4452,第一条,2
4453,两千,10
4454,两千多,2
4455,千多,6
4456,笔录,1
4457,因,12
4458,崛起,8
4459,狂徒,27
4460,发生,38
4461,肾,18
4462,近视,4
4463,低头,4
4464,看不清,4
4465,童年,14
4466,忏悔,4
4467,忏悔录,3
4468,实,13
4469,法学,24
4470,坯子,3
4471,从小,16
4472,蒙,9
4473,德城,1
4474,安东,2
4475,安东尼,1
4476,你好,58
4477,好自为之,4
4478,自为,4
4479,那时,28
4480,五块,11
4481,满,10
4482,¥,2
4483,蛮,11
4484,当时,84
4485,白前,1
4486,可视,2
4487,投掷,1
4488,独立,14
4489,完成,6
4490,肿,3
4491,办,22
4492,麻,18
4493,匪,2
4494,坦白,1
4495,♂,49
4496,毕业,23
4497,告,15
4498,法庭,6
4499,此地,4
4500,此地无银三百两,3
4501,三百,6
4502,三百两,3
4503,百两,3
4504,不曾,3
4505,无愧,2
4506,为所欲为,3
4507,所欲,3
4508,高风险,1
4509,风险,11
4510,行业,8
4511,有钱人,17
4512,律师,21
4513,无罪,2
4514,雇人,1
4515,狡辩,6
4516,自欺,3
4517,自欺欺人,3
4518,[,19
4519,],19
4520,长大,12
4521,动地,2
4522,一副,3
4523,银手镯,1
4524,手镯,4
4525,赋,2
4526,没到,6
4527,年龄,25
4528,授人以渔,3
4529,有意思,23
4530,假设,4
4531,个别,4
4532,修养,4
4533,斤斤,6
4534,斤斤计较,6
4535,计较,6
4536,呃,127
4537,贿赂,15
4538,贿赂罪,5
4539,爷爷奶奶,3
4540,奶奶,20
4541,998,1
4542,大东,2
4543,兵马,2
4544,兵马俑,2
4545,门票,1
4546,昨天,11
4547,捡了个,1
4548,风筝,2
4549,emm,1
4550,五元,1
4551,秘籍,2
4552,太极,33
4553,佬,4
4554,护好,40
4555,半,91
4556,切,6
4557,军,25
4558,关机,2
4559,泡泡,2
4560,泡泡糖,2
4561,主义,37
4562,小时候,27
4563,下午,3
4564,同地,1
4565,连续,2
4566,驾驶座,1
4567,出土,2
4568,出土文物,2
4569,文物,19
4570,一次,108
4571,考试,10
4572,无中生有,14
4573,中生,99
4574,偷偷,14
4575,清洁,2
4576,清洁工,1
4577,没法,9
4578,起诉,6
4579,保管,4
4580,管好,4
4581,赔,3
4582,庚,3
4583,类,8
4584,讨,1
4585,凭,39
4586,台,8
4587,190,2
4588,钮,1
4589,钴,1
4590,禄,1
4591,每次,34
4592,安可,1
4593,要来,6
4594,假如,3
4595,三天,6
4596,天光,1
4597,很小,5
4598,暗讽,3
4599,无耻,16
4600,偷偷地,1
4601,贯,4
4602,探探,2
4603,床,9
4604,授,7
4605,诈,2
4606,莱纳,1
4607,解锁,22
4608,收成,1
4609,者,32
4610,赶快,3
4611,落,9
4612,五十,26
4613,五十块,3
4614,十块,14
4615,十块钱,6
4616,立案,9
4617,小聪明,1
4618,千块,1
4619,明白人,11
4620,白人,17
4621,黄晓明,15
4622,声线,2
4623,800,7
4624,没收,12
4625,ohhhhhhhhhh,1
4626,驾照,1
4627,好比,2
4628,没写,1
4629,摆在,1
4630,不交,7
4631,初二,21
4632,政治,17
4633,见到,10
4634,。。。。。。。,8
4635,厦大,19
4636,总是,10
4637,！？（,1
4638,香山,1
4639,罗汉,2
4640,罗汉堂,1
4641,纸币,1
4642,幻听,1
4643,奔驰,2
4644,引擎,1
4645,引擎盖,1
4646,值钱,260
4647,捡起,2
4648,捡起来,1
4649,走路,2
4650,口袋,4
4651,rcdfbhhcs,1
4652,大堂,1
4653,员工,7
4654,面有,3
4655,2000W,2
4656,欠条,1
4657,稀泥,5
4658,不管是谁,1
4659,主观,6
4660,hhhh,12
4661,机要,1
4662,降价,9
4663,三千多,2
4664,降到,2
4665,装,56
4666,镜子,6
4667,物价,5
4668,一万块,1
4669,万块,6
4670,不算数,1
4671,算数,1
4672,数额,2
4673,昧,1
4674,500,30
4675,公诉,1
4676,八年,9
4677,八年级,6
4678,年级,13
4679,道法,1
4680,路,62
4681,海贼,3
4682,海贼王,3
4683,拿到,9
4684,占有权,1
4685,有权,6
4686,900,5
4687,录像,3
4688,回放,1
4689,谲,1
4690,诡,3
4691,该会,4
4692,收起,4
4693,马路,3
4694,马路上,2
4695,路上,7
4696,涉嫌,3
4697,致,6
4698,hjh,1
4699,道不拾遗,5
4700,拾遗,5
4701,要道,6
4702,脸皮,5
4703,脸皮薄,1
4704,惯,4
4705,化,18
4706,同化,1
4707,！”,6
4708,前者,2
4709,捡漏,2
4710,交给,5
4711,叔叔,12
4712,手里,21
4713,里边,1
4714,滑稽,19
4715,试过,5
4716,几分,3
4717,躺,23
4718,禁止,41
4719,娃,24
4720,抑扬,1
4721,抑扬顿挫,1
4722,顿挫,1
4723,剪,10
4724,1w,2
4725,大于,3
4726,3k,1
4727,秀,57
4728,恩爱,1
4729,（？）,5
4730,标题,80
4731,没给,4
4732,给钱,8
4733,老张,2
4734,请问,20
4735,刻,6
4736,DNA,11
4737,天职,1
4738,往,17
4739,人身,7
4740,血,69
4741,很重,13
4742,后排,1
4743,排好,1
4744,折旧,1
4745,原价,2
4746,总而言之,1
4747,而言,5
4748,归,17
4749,有罪,14
4750,二维,2
4751,二维码,1
4752,柜子,1
4753,回,388
4754,异,5
4755,五音,1
4756,在座,13
4757,有责,7
4758,加上,5
4759,厨,11
4760,出租屋,1
4761,租屋,1
4762,屋里,3
4763,租客,1
4764,一元,2
4765,判,42
4766,骨灰盒,22
4767,夸张,5
4768,50,70
4769,跑题,15
4770,害羞,3
4771,几支,1
4772,暂停,5
4773,到手,2
4774,一眼,14
4775,完事,4
4776,万,91
4777,三三,9
4778,迟,8
4779,摄像头,8
4780,像头,8
4781,霆,6
4782,案,8
4783,毕达哥,1
4784,毕达哥拉,1
4785,毕达哥拉斯,1
4786,学派,1
4787,血本,3
4788,呆,14
4789,有意无意,1
4790,无意,1
4791,画质,6
4792,指环,1
4793,指环王,1
4794,霍比特,1
4795,比特,8
4796,自已,2
4797,举例,4
4798,魔戒,1
4799,hhhhhhhhhhhhhhhhhh,1
4800,宾馆,1
4801,交界,1
4802,交界处,1
4803,不折,1
4804,租,11
4805,车主,1
4806,瞎子,1
4807,原来如此,5
4808,脸皮厚,2
4809,皮厚,3
4810,硬道理,2
4811,正当,18
4812,妮可,2
4813,ohhhhhhhhhhhhhhhhhh,1
4814,领域,1
4815,展开,1
4816,斗,5
4817,盗,9
4818,窃,1
4819,狂,33
4820,徒,3
4821,供佛,1
4822,五条,1
4823,dogr,2
4824,把手,7
4825,车场,1
4826,知识点,1
4827,幼,2
4828,争,8
4829,掺,2
4830,撒尿,2
4831,丸,8
4832,借钱,5
4833,怎么弄,2
4834,时刻,4
4835,盯,9
4836,世上,5
4837,勾,5
4838,算了,48
4839,别吵,2
4840,就让,11
4841,带走,12
4842,祸害,7
4843,斥,1
4844,巨资,1
4845,星际,6
4846,电脑配件,1
4847,配件,2
4848,庙里,1
4849,学名,2
4850,人机,2
4851,弟,7
4852,牛哇,6
4853,构,5
4854,成行,3
4855,行贿罪,4
4856,安全,44
4857,牢,5
4858,百家,2
4859,百家争鸣,1
4860,争鸣,1
4861,三校,1
4862,校尉,1
4863,一百块,1
4864,百块,5
4865,价,5
4866,估值,1
4867,身份证,17
4868,忏,1
4869,悔,4
4870,录,11
4871,占有物,1
4872,量,10
4873,从优,2
4874,收下,9
4875,膝盖,8
4876,声,11
4877,忘我,1
4878,随便,20
4879,前后,2
4880,鸡,39
4881,聊,13
4882,硬,17
4883,三反,1
4884,虽,5
4885,吭,2
4886,很熟,4
4887,较大,8
4888,iphone,2
4889,裤兜,1
4890,吁,1
4891,另外,8
4892,蓝,36
4893,buff,2
4894,no,7
4895,8848,3
4896,新人,15
4897,追加,1
4898,兵,14
4899,队友,7
4900,人地,1
4901,地里,2
4902,摘,3
4903,野菜,1
4904,明月,2
4905,明月光,1
4906,月光,1
4907,疑,2
4908,地上,10
4909,霜,3
4910,举头,1
4911,望明月,1
4912,！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,1
4913,粗粗,1
4914,光溜,1
4915,光溜溜,1
4916,溜溜,2
4917,阿飞,1
4918,飞直,1
4919,外行,1
4920,背包,3
4921,老中医,2
4922,中医,2
4923,崇,1
4924,仅,5
4925,公共交通,1
4926,交通工具,3
4927,通工,5
4928,”，,4
4929,类似,10
4930,似的,19
4931,普,8
4932,渔,1
4933,299,1
4934,性格,6
4935,色彩,2
4936,绿色,6
4937,民事,1
4938,违法行为,2
4939,座,5
4940,楚,9
4941,汉,9
4942,河界,1
4943,出出,3
4944,出车,1
4945,反悔,2
4946,尔,20
4947,练习,5
4948,没羞,1
4949,没羞没臊,1
4950,糖,3
4951,栖,1
4952,川,52
4953,帝,16
4954,统,5
4955,压,18
4956,陪葬,3
4957,陪葬品,1
4958,苹果派,1
4959,五年,6
4960,溥仪,1
4961,仪表,2
4962,1247,1
4963,粉丝,44
4964,无条件,1
4965,传,15
4966,英烈,2
4967,碑,6
4968,过劳死,1
4969,复出,5
4970,挣来,1
4971,每一分,1
4972,捐给,3
4973,烈士,7
4974,遗孤,1
4975,贪,9
4976,毙,9
4977,精忠,1
4978,精忠报国,1
4979,报国,1
4980,敬礼,36
4981,看过,68
4982,下凡,3
4983,历劫,3
4984,虎父无犬,1
4985,犬子,1
4986,原谅,14
4987,背叛,5
4988,累,12
4989,母亲,40
4990,一门,2
4991,一门忠烈,2
4992,看不得,3
4993,连轴,1
4994,连轴转,1
4995,压力,13
4996,云南,47
4997,41,3
4998,！！！！！！！！！！！,7
4999,成龙,3
5000,毒虫,1
5001,无上,2
5002,信仰,24
5003,上面,21
5004,相片,2
5005,平平,1
5006,平平安安,1
5007,平安,278
5008,安安,4
5009,脱帽,2
5010,脱帽致敬,1
5011,1492,1
5012,征服,3
5013,天堂,28
5014,好不好,9
5015,毒贩,3
5016,不共戴天,86
5017,枪毙,30
5018,占用,2
5019,资源,23
5020,待遇,63
5021,不公,6
5022,公平,11
5023,继续,30
5024,永垂不朽,7
5025,不朽,11
5026,献,7
5027,青春,8
5028,除暴,1
5029,除暴安良,1
5030,品种,1
5031,尼玛,30
5032,提高,31
5033,高待遇,6
5034,缉毒,7
5035,好汉,2
5036,禁毒,1
5037,做起,2
5038,赞歌,4
5039,勇气,5
5040,坚决,6
5041,决不,6
5042,决不能,2
5043,特殊,4
5044,天使,31
5045,渣滓,3
5046,家属,5
5047,更好,19
5048,流血,2
5049,流泪,4
5050,故乡,1
5051,请安,1
5052,重生,7
5053,xd,2
5054,洗,36
5055,忠良,1
5056,撤,7
5057,累死,1
5058,？？？？？？！！,1
5059,心痛,11
5060,士兵,3
5061,突击,1
5062,背景音乐,13
5063,音乐,29
5064,眼瞎,5
5065,必死,4
5066,复活,5
5067,一切,30
5068,切换,1
5069,换来,4
5070,绝不,4
5071,太阳,9
5072,照不到,1
5073,复,6
5074,子承父业,1
5075,承父业,1
5076,父业,1
5077,献身,3
5078,死刑,14
5079,咬着牙,1
5080,严刑,1
5081,活靶,1
5082,活靶子,1
5083,靶子,2
5084,将门,1
5085,将门虎子,1
5086,虎子,1
