,词语,次数
8380,冷落,1
8381,。。。。。。,7
8382,查户口,5
8383,亲属,1
8384,亲属关系,1
8385,流感,1
8386,感情,7
8387,不得不,3
8388,看清,2
8389,清人,1
8390,交朋友,3
8391,计会,1
8392,很惨,2
8393,腹,2
8394,外婆,1
8395,～(￣▽￣～)~,1
8396,苦活,1
8397,累活,3
8398,煞,1
8399,问话,1
8400,道不同不相为谋,1
8401,不相为谋,1
8402,反问,2
8403,柒,1
8404,心中,5
8405,一个家,1
8406,应对,1
8407,金鸡,4
8408,金鸡独立,4
8409,聊个,1
8410,打探,1
8411,进水,2
8412,假话,1
8413,人口普查,1
8414,普查,2
8415,家底,2
8416,接回,2
8417,阴阳,11
8418,阴阳人,2
8419,打败,4
8420,阴阳怪气,6
8421,怪气,6
8422,面有,4
8423,熟练,3
8424,节省,3
8425,半时,1
8426,派活,1
8427,同级,2
8428,交集,1
8429,交浅言深,5
8430,如不,2
8431,攒,2
8432,喵,6
8433,企事业,1
8434,全瞎,1
8435,一通,2
8436,叔叔,4
8437,惊鸿,1
8438,影,2
8439,无事,2
8440,献殷勤,2
8441,殷勤,2
8442,GNPS,1
8443,东北,14
8444,杰,2
8445,别讨,1
8446,初,2
8447,太极,5
8448,隔壁,4
8449,比特,2
8450,没教养,1
8451,教养,3
8452,没入,2
8453,摸透,1
8454,摸清,1
8455,远点,3
8456,神秘,2
8457,相亲,14
8458,两口,1
8459,矿泉,1
8460,矿泉水,1
8461,泉水,1
8462,水井,1
8463,根儿,2
8464,进不来,1
8465,ynm,1
8466,窒息,9
8467,闲聊,1
8468,冷冷,1
8469,冷冷的,1
8470,？”,1
8471,天桥,1
8472,对象,36
8473,转移,3
8474,回应,1
8475,逼近,1
8476,与你何干,1
8477,何干,1
8478,拆迁,1
8479,學,2
8480,習,1
8481,造,3
8482,傻乎乎,2
8483,饭桌,2
8484,学着点,1
8485,人事,4
8486,苦瓜,1
8487,警惕心,2
8488,心重,1
8489,灭门,1
8490,信不过,1
8491,原创,3
8492,曾经,7
8493,爷爷,8
8494,多管闲事,1
8495,管闲事,2
8496,闲事,2
8497,108,2
8498,险恶,2
8499,药水,3
8500,ta,2
8501,造谣,2
8502,解读,2
8503,北方,1
8504,五套,1
8505,套房,3
8506,外交,3
8507,外交官,1
8508,八万,3
8509,八万个,1
8510,万个,1
8511,讨好,11
8512,用不着,1
8513,裤衩,1
8514,～～～,4
8515,铁饭,2
8516,铁饭碗,2
8517,一天到晚,4
8518,额外,2
8519,会画,1
8520,骨干,1
8521,主力,1
8522,候选,1
8523,选择性,1
8524,失明,1
8525,请吃,1
8526,哲,3
8527,铝板,1
8528,机灵,3
8529,孔,4
8530,电工,2
8531,开灯,1
8532,轻钢,1
8533,龙骨,1
8534,转转,1
8535,可好,4
8536,吃力,2
8537,便利店,1
8538,捡来,1
8539,顺便,2
8540,500w,1
8541,点击,2
8542,右上,1
8543,右上方,1
8544,上方,1
8545,竖,1
8546,宝贵,1
8547,生命,7
8548,快递,1
8549,递变,1
8550,se,1
8551,咬,4
8552,运费,1
8553,咬舌,1
8554,M,2
8555,真受不了,1
8556,狼藉,1
8557,抢去,1
8558,带劲,5
8559,镜头,2
8560,才干,2
8561,莎,1
8562,比才,2
8563,pi,1
8564,剁,1
8565,面无,1
8566,无表情,1
8567,麻省,11
8568,麻省理工,11
8569,麻省理工学院,8
8570,理工学,10
8571,理工学院,10
8572,工学,13
8573,工学院,13
8574,：？？？,5
8575,帝国,1
8576,弄虚作假,1
8577,认同,7
8578,里人,9
8579,跟风,1
8580,没大,3
8581,重开,1
8582,飞院,1
8583,:？？？​,1
8584,八大,1
8585,美院,3
8586,河北,19
8587,爱丁堡,1
8588,划走,1
8589,匹兹堡,2
8590,看一看,1
8591,省份,1
8592,录取,4
8593,取分,1
8594,羞辱,1
8595,斗地主,5
8596,一本,25
8597,本线,1
8598,544,1
8599,河南,4
8600,传媒,3
8601,个私,1
8602,私立,1
8603,民办,1
8604,来自,3
8605,衡水,1
8606,刑事,1
8607,刑事警察,1
8608,:？？？,1
8609,985211,3
8610,刁难,2
8611,邀约,1
8612,业绩,4
8613,艺术,2
8614,详细,2
8615,步骤,1
8616,收下,2
8617,承认,3
8618,过奖,1
8619,奖学,3
8620,奖学金,3
8621,二本,2
8622,长处,2
8623,经验丰富,1
8624,丰富,2
8625,提现,1
8626,遮,2
8627,短板,1
8628,真诚,5
8629,比方,1
8630,方生,1
8631,生动,1
8632,说得对,13
8633,万金,1
8634,万金油,1
8635,巧妙,1
8636,短处,1
8637,讲解,2
8638,：？,3
8639,升级,1
8640,摇摆,2
8641,阳,1
8642,哼,24
8643,专科,5
8644,搁着,3
8645,河北人,3
8646,北人,7
8647,江苏,8
8648,新高,1
8649,大牌,3
8650,本科,11
8651,大名,2
8652,主打,2
8653,五道,2
8654,五道口,2
8655,道口,2
8656,术学,8
8657,最小,12
8658,不瞒您说,1
8659,定义,7
8660,保皇,1
8661,闷,1
8662,三六,1
8663,三六九,1
8664,六九,1
8665,破格,1
8666,破格录取,1
8667,一流,8
8668,院校,1
8669,自大,1
8670,只好,2
8671,继承,2
8672,家业,1
8673,票,3
8674,学文,2
8675,文凭,1
8676,孤陋,1
8677,孤陋寡闻,1
8678,寡闻,1
8679,→,5
8680,协和,1
8681,外交学,2
8682,外交学院,2
8683,哈尔,2
8684,哈尔滨,2
8685,体育,2
8686,背景音乐,2
8687,喧宾夺主,1
8688,kpi,1
8689,汤,1
8690,唯,1
8691,江西,1
8692,江西人,1
8693,西人,1
8694,扔,2
8695,（。）,1
8696,看笑话,1
8697,不约,1
8698,分家,1
8699,家境,1
8700,同学,19
8701,楼下,2
8702,骄傲,2
8703,北京电影学院,1
8704,电影学,1
8705,电影学院,1
8706,：？？,2
8707,高中毕业,2
8708,河北省,3
8709,几只,8
8710,┐（─,1
8711,─）┌,1
8712,江苏省,2
8713,省文,1
8714,状元,1
8715,全班,1
8716,一副,2
8717,副牌,1
8718,更惨,2
8719,学期,2
8720,留学,4
8721,专升本,6
8722,胸,1
8723,实践,5
8724,zixian,1
8725,华美,2
8726,美术学,6
8727,美术学院,6
8728,中央,8
8729,中央美术学院,3
8730,中国美术学院,1
8731,国美,1
8732,ucl,1
8733,准备会,1
8734,会面,1
8735,面对,6
8736,中央美院,1
8737,霍,1
8738,沃茨,1
8739,法学,1
8740,法学院,1
8741,武汉,3
8742,武汉大学,1
8743,一打,2
8744,上海戏剧学院,1
8745,戏剧,2
8746,戏剧学院,2
8747,同情,1
8748,上海音乐学院,2
8749,音乐学,6
8750,音乐学院,6
8751,中央音乐,3
8752,中央音乐学院,3
8753,中专,7
8754,求职者,1
8755,更何况,1
8756,料子,1
8757,剑桥,2
8758,歪嘴,1
8759,保安,3
8760,保洁,1
8761,差劲,3
8762,耻辱,2
8763,耻辱柱,2
8764,诶,9
8765,高专,1
8766,明日,1
8767,导游,1
8768,北上,2
8769,上个,3
8770,吼吼,1
8771,掼,1
8772,中小学,1
8773,获得,4
8774,山西,1
8775,工商,4
8776,工商学院,1
8777,商学,1
8778,商学院,1
8779,肯来,1
8780,中情,1
8781,堂堂,1
8782,中专生,1
8783,数字,4
8784,证券,1
8785,证券公司,1
8786,开户,1
8787,伦敦,3
8788,伦敦大学,3
8789,苏人,1
8790,blueming,1
8791,GKD,1
8792,专才,1
8793,尽力,1
8794,分数,1
8795,对过,3
8796,中央戏剧,1
8797,中央戏剧学院,1
8798,大面,1
8799,高等,1
8800,高等师范,1
8801,师范,2
8802,师范学院,1
8803,写字,1
8804,杀光,1
8805,哈佛,4
8806,女神,3
8807,人力资源,1
8808,PPT,2
8809,推给,2
8810,三年,5
8811,三年级,1
8812,年级,1
8813,舍友,2
8814,广州,4
8815,广州美术学院,1
8816,震惊,6
8817,永远的痛,1
8818,冒犯,1
8819,结尾,1
8820,留学生,2
8821,伤,12
8822,奇美,1
8823,流泪,2
8824,自知,2
8825,自知之明,2
8826,四张,1
8827,张大,5
8828,下有,1
8829,简短,1
8830,短工,1
8831,辅导,3
8832,辅导员,3
8833,泣不成声,2
8834,大专生,2
8835,hf,1
8836,北,4
8837,绿色,2
8838,待会,1
8839,待会儿,1
8840,日后,1
8841,受气,1
8842,正片,1
8843,没开,1
8844,罗里,1
8845,嗦,2
8846,用活,1
8847,热门,2
8848,科名,1
8849,简直,10
8850,宝藏,11
8851,一桶,1
8852,一路,4
8853,主从,1
8854,老父,2
8855,老父亲,2
8856,着手,3
8857,发来,1
8858,口技,1
8859,211985,1
8860,自卑,2
8861,发表,3
8862,发面,1
8863,邀请,1
8864,时光,2
8865,光学,1
8866,脚不沾地,1
8867,竞赛,2
8868,莉莉,3
8869,车牌,2
8870,10MB,1
8871,芽,1
8872,森,1
8873,马拉,1
8874,火葬,1
8875,火葬场,1
8876,v,2
8877,测试,2
8878,交出,1
8879,番号,1
8880,FW,1
8881,临床经验,1
8882,钢管,1
8883,psv,1
8884,二胡,1
8885,大项,1
8886,u,2
8887,板,4
8888,模,1
8889,mu,2
8890,合作,3
8891,不许,3
8892,社团,1
8893,打游戏,4
8894,防盗,1
8895,防盗窗,1
8896,撩起,1
8897,琴弦,1
8898,母版,1
8899,几页,1
8900,写上去,1
8901,@☞,1
8902,桥洞,1
8903,细看,1
8904,能看懂,1
8905,救星,2
8906,写出,1
8907,下集,1
8908,集合,1
8909,学业,1
8910,越长越,1
8911,长期,5
8912,多长,1
8913,多长时间,1
8914,第二周,1
8915,二周,1
8916,奔,5
8917,瞅,7
8918,一眼,10
8919,左右排,1
8920,排版,1
8921,模版,1
8922,两眼,1
8923,！（,2
8924,555,5
8925,扛不住,2
8926,凳子,1
8927,坐好,1
8928,查不到,1
8929,怎么弄,1
8930,空白,3
8931,历本,1
8932,照片,2
8933,哇塞,4
8934,申论,2
8935,别傻了,3
8936,心眼,4
8937,心眼儿,2
8938,",,,,,,,,,",1
8939,呼呼,1
8940,过后,3
8941,进贡,1
8942,求生,5
8943,求生欲,5
8944,一大部分,1
8945,长辈,3
8946,礼节,2
8947,媒婆,2
8948,顺理成章,1
8949,理成,1
8950,成章,1
8951,说媒,1
8952,妹儿,2
8953,谱,7
8954,天花乱坠,2
8955,添堵,1
8956,男同事,2
8957,连有,2
8958,遭遇,3
8959,遇过,4
8960,成人,1
8961,情人,1
8962,炸弹,2
8963,构建,1
8964,关系网,2
8965,对头,3
8966,过来人,6
8967,╯▽╰),1
8968,​,1
8969,边,2
8970,怪物,2
8971,一般来说,3
8972,攀,1
8973,附会,1
8974,无利,3
8975,身为,3
8976,通讯,1
8977,通讯录,1
8978,先见,2
8979,中英,2
8980,能来,1
8981,提个醒,1
8982,牵线,1
8983,搞清,4
8984,底细,1
8985,小三,2
8986,下属,6
8987,婉拒,3
8988,多一事不如少一事,1
8989,一事,2
8990,老大哥,1
8991,指标,10
8992,相处,2
8993,把握,4
8994,轮不到,1
8995,插手,1
8996,不在意,2
8997,货色,1
8998,成礼,1
8999,礼物,13
9000,三句,1
9001,三句不离,1
9002,不离,2
9003,麻烦事,2
9004,烦事,2
9005,姨父,1
9006,老想,1
9007,局长,27
9008,算盘,1
9009,天津,1
9010,天津人,1
9011,相声,3
9012,聪明人,2
9013,明人,2
9014,另一半,1
9015,这件,1
9016,。。。。。。。。。。。。,1
9017,情牵,1
9018,牵绊,1
9019,阻碍,1
9020,无缘,1
9021,天仙,1
9022,坏人,3
9023,拍手,1
9024,拍手叫好,1
9025,叫好,1
9026,理智,1
9027,塑料,2
9028,防人,4
9029,防人之心,4
9030,可无,4
9031,搭,7
9032,横线,1
9033,成不成,3
9034,分开,1
9035,恋情,1
9036,白点,2
9037,绿,7
9038,管长,1
9039,对待,2
9040,不怎么样,3
9041,堂弟,3
9042,没接,1
9043,喳,1
9044,举,4
9045,个例,1
9046,例子,3
9047,被害,2
9048,妄想症,1
9049,会上,4
9050,不靠,4
9051,方信,1
9052,热心,4
9053,唔,1
9054,缘分,1
9055,显然,2
9056,配不上,3
9057,恨,1
9058,卖出,1
9059,卖出去,1
9060,同性,1
9061,搞对象,2
9062,象是,1
9063,双向选择,1
9064,人心难测,1
9065,难测,1
9066,委婉,4
9067,部长,1
9068,不检,1
9069,检点,1
9070,英文,6
9071,改改,1
9072,改错,1
9073,寝室,1
9074,一米,2
9075,七八,5
9076,恐,4
9077,看不看,2
9078,气死,4
9079,气死我,2
9080,气死我了,2
9081,实践证明,1
9082,明大,1
9083,可想,1
9084,可想而知,1
9085,男生,30
9086,往往,4
9087,上司,9
9088,婚姻,1
9089,没劲,2
9090,小心眼,1
9091,多出,2
9092,zhengshi,1
9093,会生,2
9094,好呀,4
9095,堂哥,1
9096,塞,1
9097,前两天,1
9098,八岁,1
9099,指点,2
9100,仁者,1
9101,仁者见仁,1
9102,见仁,2
9103,智者,1
9104,智者见智,1
9105,房,4
9106,反过,2
9107,反过来,2
9108,人脉,4
9109,第一种,1
9110,搭桥,1
9111,交换,2
9112,筹码,1
9113,来不及,2
9114,精辟,7
9115,驴,4
9116,到处,7
9117,受害,4
9118,闭,5
9119,常有,5
9120,パワハラ,1
9121,煤,1
9122,礼,1
9123,几千,7
9124,几千块,3
9125,陷进,1
9126,脱不了,1
9127,脱不了身,1
9128,认得,1
9129,绝交,1
9130,男女生,1
9131,搭进,1
9132,搭进去,1
9133,听任,1
9134,任何人,1
9135,何人,1
9136,排斥,2
9137,爱情,4
9138,敢骂,1
9139,一同,1
9140,导坑,1
9141,做人情,2
9142,姑,1
9143,不理,7
9144,扶贫,1
9145,社会学,1
9146,总是,6
9147,残酷,2
9148,离不开,1
9149,了结,2
9150,认识一下,1
9151,判断,6
9152,断行,1
9153,乱打,2
9154,打谱,1
9155,大将,1
9156,自好,1
9157,拿捏,4
9158,老板娘,2
9159,卖人情,1
9160,居心,2
9161,居心叵测,1
9162,叵测,2
9163,保温,1
9164,保温杯,1
9165,人心叵测,1
9166,被骗,7
9167,骗走,1
9168,撑,2
9169,沦为,1
9170,social,1
9171,太嫩,1
9172,人生大事,1
9173,事相,1
9174,免得,1
9175,中英文,1
9176,双语,1
9177,实为,1
9178,急眼,1
9179,板结,1
9180,结婚的人,1
9181,年纪,9
9182,纪大,5
9183,大点,3
9184,fane,1
9185,年轻漂亮,1
9186,恍然,3
9187,恍然大悟,3
9188,大悟,3
9189,女士,4
9190,家里人,4
9191,作好,2
9192,好几年,2
9193,人际关系,4
9194,笨笨,1
9195,推送,3
9196,海王,1
9197,幸亏,4
9198,表里,1
9199,表里不一,1
9200,利用,2
9201,编织,1
9202,小驴,8
9203,第一条,2
9204,身份,8
9205,搞清楚,3
9206,事前,1
9207,两周,1
9208,　,2
9209,˙,2
9210,灬,1
9211, ,1
9212,还纳,1
9213,纳闷,1
9214,离异,3
9215,骗过,4
9216,级差,1
9217,送人情,1
9218,她家,1
9219,很穷,1
9220,见见,1
9221,概率,3
9222,剩下,2
9223,刚去,1
9224,去职,1
9225,小女生,1
9226,年龄,11
9227,年龄段,1
9228,打击,3
9229,太阴,4
9230,阴谋论,1
9231,嫁,2
9232,蹭,18
9233,一新,1
9234,多岁,3
9235,推掉,1
9236,总对,1
9237,损人,2
9238,损人利己,1
9239,利己,1
9240,赞成,2
9241,行长,1
9242,明确,4
9243,绝后,2
9244,小男生,1
9245,大龄,1
9246,同时,4
9247,两岸,1
9248,目的性,3
9249,童话世界,1
9250,以及,3
9251,老实人,4
9252,不往,1
9253,有利,3
9254,有利可图,1
9255,利可图,1
9256,可图,1
9257,相配,1
9258,怎么回事,5
9259,三八,1
9260,成真,1
9261,擦亮,2
9262,擦亮眼睛,2
9263,分析,2
9264,额头,3
9265,黑暗,6
9266,照旧,1
9267,热心肠,1
9268,心肠,1
9269,k,1
9270,怪怪,3
9271,怪怪的,3
9272,走近,1
9273,肯,2
9274,发出,3
9275,不光,3
9276,程度,6
9277,平均值,1
9278,均值,2
9279,年数,1
9280,捏死,1
9281,某某,3
9282,致命,3
9283,校园,6
9284,另当别论,1
9285,别论,1
9286,之外,1
9287,混到,4
9288,正科,2
9289,看不懂,9
9290,逗乐,1
9291,乐子,1
9292,必备,2
9293,二级,1
9294,基本操作,1
9295,演出,1
9296,提取,4
9297,文字,3
9298,一准,1
9299,准时,13
9300,时下,13
9301,崽,2
9302,sun,2
9303,00,8
9304,文盲,2
9305,f12,1
9306,膈,2
9307,应,5
9308,勒,1
9309,好恶,2
9310,白色,1
9311,裤子,3
9312,创意,1
9313,翻译,11
9314,烧饼,1
9315,看不惯,3
9316,不惯,4
9317,最烦,2
9318,娜娜,7
9319,复制,1
9320,与其,1
9321,ʕ,1
9322,•ᴥ•ʔ,1
9323,qian,1
9324,y,1
9325,a,4
9326,不准,7
9327,番,1
9328,看电视,1
9329,吉良吉影,1
9330,有错,3
9331,睁不开,1
9332,阴阳师,2
9333,秘书,3
9334,网页,1
9335,专业术语,1
9336,术语,1
9337,好迷,1
9338,迷离,1
9339,低位,1
9340,腐朽,1
9341,巨,9
9342,几斤,1
9343,几斤几两,1
9344,几两,2
9345,赚大钱,1
9346,大钱,1
9347,灭亡,1
9348,好样,4
9349,磕,1
9350,离席,1
9351,为人处世,5
9352,处世,5
9353,饭局,5
9354,残余,1
9355,固步自封,1
9356,自封,1
9357,糟粕,20
9358,消失,4
9359,5000,7
9360,封,2
9361,解决不了,1
9362,多重,1
9363,有救,2
9364,主子,1
9365,知足,1
9366,儒,1
9367,国能,1
9368,大比,1
9369,豆子,1
9370,脑壳,1
9371,乌鸦,4
9372,古惑,1
9373,古惑仔,1
9374,将来,1
9375,迁就,1
9376,害人害己,1
9377,实需,1
9378,高下,1
9379,下为,1
9380,为人处事,2
9381,处事,3
9382,再有,1
9383,中途,1
9384,打招呼,6
9385,招呼,7
9386,耶稣,1
9387,屏蔽,3
9388,小孩子,6
9389,指点江山,1
9390,江山,1
9391,愤世,1
9392,愤世嫉俗,1
9393,节省时间,1
9394,挺到,3
9395,讲明,1
9396,戾,3
9397,油腻,6
9398,种肥,1
9399,肥头大耳,1
9400,完结,1
9401,清洗,1
9402,磕个头,3
9403,中年,3
9404,太油,2
9405,青年人,1
9406,麽,2
9407,体现,1
9408,现出,2
9409,特立,1
9410,特立独行,1
9411,独行,1
9412,不羁,1
9413,好友,2
9414,”？？？,1
9415,待人,1
9416,待人处事,1
9417,6070,2
9418,迟早,3
9419,太爽了,2
9420,搞出,2
9421,圆滑,2
9422,吃亏,7
9423,不明不白,1
9424,死穴,1
9425,个性,2
9426,装饰,5
9427,装饰品,4
9428,饰品,5
9429,主长,1
9430,中经,1
9431,常会,1
9432,青少,1
9433,青少年,1
9434,不良,5
9435,引导,1
9436,尊卑,1
9437,贵贱,1
9438,堕落,2
9439,场规,1
9440,好端端,1
9441,逼得,1
9442,无路,1
9443,无路可走,1
9444,礼貌,7
9445,外化,1
9446,厌世,1
9447,一个名,1
9448,名词,1
9449,人际交往,1
9450,交往,6
9451,劝酒,1
9452,挺好玩,1
9453,没脑子,2
9454,争论,1
9455,顺路,3
9456,意,4
9457,东升,1
9458,没洗,1
9459,洗头,1
9460,层次,4
9461,过时,1
9462,依旧,2
9463,托付,1
9464,值不值,1
9465,值不值得,1
9466,不辞而别,1
9467,更是,2
9468,社交,3
9469,经验之谈,1
9470,乱,8
9471,喝咖啡,1
9472,捎,1
9473,一程,1
9474,好心好意,2
9475,蚂蚁,1
9476,小人,8
9477,小人物,1
9478,全推,1
9479,同学聚会,1
9480,没救,5
9481,祸害,6
9482,有志,2
9483,有志气,1
9484,志气,1
9485,可取,1
9486,早就,12
9487,没求,1
9488,孙,2
9489,爱好,3
9490,直属,40
9491,随从,1
9492,加饭,1
9493,假设,62
9494,葱,1
9495,非特,1
9496,一桌,2
9497,饭桶,1
9498,打个招呼,1
9499,沙场,1
9500,我行,1
9501,我行我素,1
9502,惯,4
9503,带走,2
9504,主办,1
9505,主办人,1
9506,一声,2
9507,困惑,2
9508,由于,1
9509,硬抗,1
9510,弯弯,1
9511,弯弯绕,1
9512,绕,3
9513,裹脚,1
9514,裹脚布,1
9515,没门,1
9516,羊,20
9517,熬夜,49
9518,华工,13
9519,社会底层,3
9520,ok,1
9521,谷氨,5
9522,谷氨酸,1
9523,氨酸,1
9524,酶,2
9525,變,1
9526,嗎,1
9527,心肝,1
9528,DHP,1
9529,EPA,1
9530,東,1
9531,第三年,1
9532,開,1
9533,始,1
9534,消耗,2
9535,體,1
9536,昇,1
9537,級,1
9538,九年,1
9539,僵直,1
9540,搞起,1
9541,发长,1
9542,房贷,2
9543,有异,7
9544,异常,23
9545,抛出,11
9546,坨,1
9547,脂肪,69
9548,脂肪肝,42
9549,转氨酶,17
9550,发誓,1
9551,心率,22
9552,150,2
9553,宵夜,2
9554,壳,1
9555,椎,1
9556,腰肌劳损,1
9557,劳损,1
9558,冷笑,1
9559,气短,1
9560,丙,3
9561,太久,3
9562,抛出去,5
9563,午睡,1
9564,hdl,2
9565,26,1
9566,不算什么,1
9567,报告,10
9568,发还,5
9569,生理,3
9570,生理学,1
9571,亚健康,3
9572,别怕,1
9573,轻度,3
9574,学长,8
9575,心电,2
9576,心电图,2
9577,电图,2
9578,喝水,7
9579,正骨,1
9580,肝脏,3
9581,bug,7
9582,赶快,1
9583,换钱,1
9584,湿气,1
9585,大豆,1
9586,磷脂,2
9587,买点,1
9588,夜,2
9589,打工仔,1
9590,摄入,3
9591,增重,2
9592,消瘦,1
9593,放下,4
9594,猪排,1
9595,卵磷脂,1
9596,养生,2
9597,体检,25
9598,动心,1
9599,高点,3
9600,内脏,22
9601,地壳,1
9602,black,1
9603,土里,1
9604,几项,2
9605,状况,3
9606,可逆,3
9607,甲状腺,6
9608,满脸,3
9609,苦涩,1
9610,肥胖,3
9611,心动,11
9612,心动过速,1
9613,过速,1
9614,饮食,5
9615,并不一定,1
9616,患,1
9617,无氧,1
9618,有氧,2
9619,结合,2
9620,吓人,9
9621,05,1
9622,失眠,1
9623,肋骨,1
9624,钙化,1
9625,血常规,3
9626,常规,4
9627,稍微,5
9628,精彩,4
9629,高密,6
9630,高密度,5
9631,密度,7
9632,脂蛋白,3
9633,蛋白,8
9634,HDL,4
9635,运输,2
9636,输血,1
9637,血脂,4
9638,降血脂,1
9639,呼吸,7
9640,马快,1
9641,肝癌,1
9642,必死无疑,1
9643,肌肉,6
9644,辅酶,1
9645,维生,2
9646,维生素,2
9647,鱼肝,1
9648,鱼肝油,1
9649,肝油,1
9650,走路,2
9651,骑单车,1
9652,单车,1
9653,车上,5
9654,上下班,1
9655,标配,3
9656,惊人,2
9657,白天,2
9658,会报,1
9659,报复,7
9660,报复性,7
9661,复性,7
9662,鱼油,3
9663,素,4
9664,会升,1
9665,升高,3
9666,偏低,5
9667,子核,2
9668,十二点,1
9669,二点,2
9670,十点,1
9671,起床,1
9672,水果,2
9673,不宜,1
9674,宜多吃,1
9675,常来,1
9676,更轻,1
9677,GGT,1
9678,血脂高,2
9679,太差,3
9680,斤,20
9681,老头儿,1
9682,头儿,1
9683,105,7
9684,秀,12
9685,老化,1
9686,甜食,1
9687,华中,10
9688,华中科,5
9689,华中科技,5
9690,华中科技大学,5
9691,中科,5
9692,hu,1
9693,食堂,6
9694,降下,1
9695,降下去,1
9696,脊椎,2
9697,易,1
9698,出院,1
9699,没命,1
9700,测,5
9701,夜宵,2
9702,中区,1
9703,难吃,1
9704,西区,1
9705,多多保重,1
9706,第四,1
9707,第四年,1
9708,结节,2
9709,息肉,1
9710,369,1
9711,查出,2
9712,查出来,1
9713,颈椎病,2
9714,遗传,3
9715,183,1
9716,170,1
9717,检测,1
9718,总体,1
9719,还算,2
9720,过问,1
9721,看成,7
9722,尸检,1
9723,wc,3
9724,玲,6
9725,韵,4
9726,苑,3
9727,南,1
9728,奢侈,19
9729,负一,1
9730,一层,1
9731,快给我,1
9732,缺乏,6
9733,重视,4
9734,層,1
9735,》⋯⋯,1
9736,谷草,1
9737,肾病,1
9738,固醇,4
9739,代谢,5
9740,胆固醇,3
9741,熬到,2
9742,几点,1
9743,）？,1
9744,复盘,3
9745,没影,1
9746,心肺,3
9747,血栓,1
9748,高三,2
9749,190,1
9750,多斤,1
9751,调整,3
9752,饮食习惯,1
9753,xian,1
9754,an,1
9755,UI,2
9756,正常值,2
9757,常值,2
9758,肾,4
9759,功,1
9760,低密度,1
9761,嘶哑,1
9762,上气不接,1
9763,上气不接下气,1
9764,下气,1
9765,太难受,1
9766,奉劝,2
9767,吓死,7
9768,改不了,1
9769,安庆,1
9770,安庆人,1
9771,食欲,2
9772,埋,1
9773,气血,1
9774,拖延,2
9775,自律,1
9776,出毛病,1
9777,早起,1
9778,密,1
9779,胆红素,1
9780,红素,1
9781,师兄,3
9782,伽马,1
9783,一页,1
9784,注意事项,1
9785,事项,1
9786,老一辈,3
9787,果糖,2
9788,形成,1
9789,程,1
9790,相关,5
9791,关系不大,1
9792,吃水,1
9793,吃水果,1
9794,引起,3
9795,肝功,4
9796,肝功能,4
9797,受损,2
9798,长期性,1
9799,碳水,2
9800,＋,2
9801,氪,1
9802,呦,10
9803,尿酸,1
9804,900,2
9805,计算机行业,1
9806,堆积,1
9807,有变,1
9808,变短,1
9809,按摩,4
9810,西边,3
9811,伙食,2
9812,东边,2
9813,管住,1
9814,住嘴,1
9815,迈开,1
9816,西华,2
9817,小炒,1
9818,百景,7
9819,自助,1
9820,赫,2
9821,痔疮,3
9822,黑眼,3
9823,黑眼圈,3
9824,很浓,1
9825,冠心病,3
9826,心病,3
9827,怵,1
9828,try,7
9829,catch,8
9830,太黑,1
9831,读完,1
9832,脂肪酸,2
9833,补充,2
9834,不饱和,1
9835,油脂,3
9836,动物,3
9837,动物油,1
9838,141,1
9839,久坐,6
9840,？),1
9841,脂,1
9842,算高,2
9843,七八十,1
9844,血管,1
9845,回收,1
9846,收掉,1
9847,退化,3
9848,华南,6
9849,华南理工,6
9850,南理工,6
9851,运动量,2
9852,动量,2
9853,黄字,2
9854,正解,3
9855,尿毒,1
9856,尿毒症,1
9857,毒症,1
9858,尿蛋白,1
9859,肾衰,1
9860,71,1
9861,没病,2
9862,肝细胞,1
9863,细胞,1
9864,破裂,1
9865,流出,1
9866,心梗,2
9867,不良习惯,1
9868,营养不良,2
9869,腰间,1
9870,腰间盘,1
9871,伤身,1
9872,51,2
9873,热水,1
9874,地大,2
9875,A4,3
9876,糖分,1
9877,易得,2
9878,throws,3
9879,外面,6
9880,三文,1
9881,三文鱼,1
9882,生平,1
9883,平安,1
9884,闪腰,1
9885,成天,2
9886,很慢,2
9887,蛋白质,1
9888,白质,1
9889,瑜伽,2
9890,奶茶,2
9891,下拉,1
9892,拉伸,1
9893,透支,2
9894,偿还,1
9895,后代,3
9896,脂类,1
9897,紊乱,1
9898,偏离,3
9899,动态,1
9900,静息,2
9901,58,3
9902,不点,2
9903,神清气爽,1
9904,没心没肺,1
9905,症,4
9906,甩到,1
9907,一百四十,1
9908,四十斤,1
9909,十斤,2
9910,灵巧,2
9911,子路,1
9912,两张,2
9913,项,2
9914,血,1
9915,稠,1
9916,连云,1
9917,连云港,1
9918,退,4
9919,28,4
9920,变化,1
9921,哥哥,6
9922,實,2
9923,打呼,1
9924,打呼噜,1
9925,呼噜,1
9926,学时,4
9927,真不错,5
9928,动脉,1
9929,动脉硬化,1
9930,硬化,1
9931,七项,1
9932,规格,1
9933,中时,1
9934,症状,2
9935,加重,1
9936,农,3
9937,皮下,2
9938,皮下脂肪,2
9939,59,2
9940,安静,2
9941,夜晚,1
9942,大爷,5
9943,适量,1
9944,酰,3
9945,肽酶,2
9946,熵增加,1
9947,加快,2
9948,通宵,1
9949,捕获,3
9950,heng,1
9951,65,3
9952,宜家,1
9953,家电,1
9954,椅,1
9955,转移酶,1
9956,两斤,1
9957,乐吧,1
9958,拐子,3
9959,finally,1
