,µ¯Ä»³öÏÖÊ±¼ä,µ¯Ä»Ä£Ê½,µ¯Ä»×ÖÌå´óÐ¡,µ¯Ä»Ê®Áù½øÖÆÑÕÉ«,µ¯Ä»³Ø(0ÎªÆÕÍ¨³Ø£¬1Îª×ÖÄ»³Ø£¬2ÎªÌØÊâ³Ø),µ¯Ä»·¢ËÍÕß¼ÓÃÜid,µ¯Ä»id,µ¯Ä»ÄÚÈÝ
775,37.18300,¹ö¶¯µ¯Ä»,25,0xffffff,0,298eb528,45226065458102277,2
776,8.57900,¹ö¶¯µ¯Ä»,25,0xffffff,0,6333038a,45225776084156421,0
777,29.77900,¹ö¶¯µ¯Ä»,25,0xffffff,0,37a799d0,45225773528776709,ÎÒËã³öÀ´50¡£¡£¡£¡£¡£
778,11.47000,¹ö¶¯µ¯Ä»,25,0xffffff,0,c4ed711f,45222404791205891,1
779,11.69500,¹ö¶¯µ¯Ä»,25,0xffffff,0,262b8915,45221932452806661,1
780,19.34800,¹ö¶¯µ¯Ä»,25,0xffffff,0,3a4431,45221848026185731,0
781,12.38700,¹ö¶¯µ¯Ä»,25,0xffffff,0,3a4431,45221841731059717,0
782,17.18700,¹ö¶¯µ¯Ä»,25,0xffffff,0,19965521,45221347438624775,1
783,180.82100,¹ö¶¯µ¯Ä»,25,0xffffff,0,ee15f235,45221219761913863,loki
784,9.96100,¹ö¶¯µ¯Ä»,25,0xffffff,0,3552e0b6,45219808026820611,1
785,11.30300,¹ö¶¯µ¯Ä»,25,0xffffff,0,378b1f22,45219708709371909,2
786,15.75400,¹ö¶¯µ¯Ä»,25,0xffffff,0,a17813cf,45219455898746885,1
787,9.52900,¹ö¶¯µ¯Ä»,25,0xffffff,0,f13e02ed,45218681453019141,0
788,11.55800,¹ö¶¯µ¯Ä»,25,0xffffff,0,34487958,45218502339461123,1
789,14.35600,¹ö¶¯µ¯Ä»,25,0xffffff,0,694b909e,45218305215037447,1
790,9.13900,¹ö¶¯µ¯Ä»,25,0xffffff,0,48d63a2b,45218007314595847,00
791,414.33800,¹ö¶¯µ¯Ä»,25,0xffffff,0,706e6795,45217654759227395,ÒÑ¾­ÂòÁËÈýÏäÁË£¬ÀÏ¹«¶¼°´Ê±»Ø¼ÒÁË
792,11.31200,¹ö¶¯µ¯Ä»,25,0xffffff,0,ab1a0e16,45217533312106499,0
793,15.57900,¹ö¶¯µ¯Ä»,25,0xffffff,0,f9a77ce,45217146536460293,2
794,10.80700,¹ö¶¯µ¯Ä»,25,0xffffff,0,e9c1ad5b,45216908139036679,1
795,14.40600,¹ö¶¯µ¯Ä»,25,0xffffff,0,53627b91,45216757437693959,2
796,12.73800,¹ö¶¯µ¯Ä»,25,0xffffff,0,764f8b5f,45216678950207493,1
797,8.93600,¹ö¶¯µ¯Ä»,25,0xffffff,0,420d7c71,45216522077995015,11
798,381.24600,¹ö¶¯µ¯Ä»,25,0xffffff,0,67500844,45216010717888517,Â¬ÀÏÒ¯ÂÒÈë¡­¡­
799,11.18900,¹ö¶¯µ¯Ä»,25,0xffffff,0,b4b1fefc,45215864093409285,1
800,7.89900,¹ö¶¯µ¯Ä»,25,0xffffff,0,78acc90f,45215483752349701,00
801,201.32900,¹ö¶¯µ¯Ä»,25,0xffffff,0,a97651a0,45215376877813765,²»¶Ô¾¢
802,12.38300,¹ö¶¯µ¯Ä»,25,0xffffff,0,d0e622f4,45215205583486979,1
803,13.06200,¹ö¶¯µ¯Ä»,25,0xffffff,0,70de8660,45215186419187715,1
804,11.99900,¹ö¶¯µ¯Ä»,25,0xffffff,0,cc6e62a,45215171480649733,1
805,15.55600,¹ö¶¯µ¯Ä»,25,0xffffff,0,3b566fb4,45214842829668355,2+1
806,12.55100,¹ö¶¯µ¯Ä»,25,0xffffff,0,c78b3d8a,45214207579783173,0
807,11.85900,¹ö¶¯µ¯Ä»,25,0xffffff,0,9e499653,45214104942542853,1
808,16.91600,¹ö¶¯µ¯Ä»,25,0xffffff,0,cf133e4d,45214012841394181,1
809,12.58100,¹ö¶¯µ¯Ä»,25,0xffffff,0,d45071f9,45213818884718597,1
810,12.97900,¹ö¶¯µ¯Ä»,25,0xffffff,0,6b477159,45213814588178439,1
811,9.07900,¹ö¶¯µ¯Ä»,25,0xffffff,0,da535a63,45213765883920387,1
812,13.79800,¹ö¶¯µ¯Ä»,25,0xffffff,0,5040c0a2,45213538859352067,1
813,10.77000,¹ö¶¯µ¯Ä»,25,0xffffff,0,46ae4ceb,45213359605284871,1
814,13.03800,¹ö¶¯µ¯Ä»,25,0xffffff,0,1afd597d,45213105725112323,0
815,12.29200,¹ö¶¯µ¯Ä»,25,0xffffff,0,26189170,45212908973457413,1
816,291.87900,¶¥¶Ëµ¯Ä»,25,0xfef102,0,127321e1,45212647450214407,¸Õ¿´Íê¹¤×÷Ï¸°û
817,121.29800,¹ö¶¯µ¯Ä»,25,0xfef102,0,127321e1,45212551843151875,ÕâÍæÒâÊ®¿éÇ®Ò»Æ¿
818,136.31700,¹ö¶¯µ¯Ä»,25,0xffffff,0,127321e1,45212540140519431,zhewnyi
819,16.57700,¹ö¶¯µ¯Ä»,25,0xffffff,0,47c53c78,45212190291001347,2
820,17.31700,¹ö¶¯µ¯Ä»,25,0xffffff,0,40d6c3,45212012823183367,1
821,10.95900,¹ö¶¯µ¯Ä»,25,0xffffff,0,c839b712,45211955466600453,1
822,14.90300,¹ö¶¯µ¯Ä»,25,0xffffff,0,dbcd8308,45211844758994949,1
823,15.29000,¹ö¶¯µ¯Ä»,25,0xffffff,0,c7ee4153,45210931581943813,22222
824,13.71200,¹ö¶¯µ¯Ä»,25,0xffffff,0,b86e2119,45210527186026501,0
825,16.68200,¹ö¶¯µ¯Ä»,25,0xffffff,0,85ce8f2e,45210303094325251,1
826,13.82800,¹ö¶¯µ¯Ä»,25,0xffffff,0,327e8b1,45210011548254215,2
827,15.15000,¹ö¶¯µ¯Ä»,25,0xffffff,0,7390c905,45209699811852291,111111
828,14.42300,¹ö¶¯µ¯Ä»,25,0xffffff,0,2a716854,45209674974232579,1
829,10.99400,¹ö¶¯µ¯Ä»,25,0xffffff,0,a6d6289a,45209553008590855,0
830,37.82300,¹ö¶¯µ¯Ä»,25,0xffffff,0,4ccb6e78,45209514466607107,1ÎÒ¾õµÃÎÒ»¹ÐèÒª¼õ·Ê
831,11.48100,¹ö¶¯µ¯Ä»,25,0xffffff,0,4ccb6e78,45209500678881287,1
832,16.31400,¹ö¶¯µ¯Ä»,25,0xffffff,0,b31a6729,45209445345001475,1
833,9.61900,¹ö¶¯µ¯Ä»,25,0xffffff,0,404c28c9,45209427839549443,ÉúÎï½²¹ý
834,15.44300,¹ö¶¯µ¯Ä»,25,0xffffff,0,cad7f563,45209413612994567,1
835,15.18100,¹ö¶¯µ¯Ä»,25,0xffffff,0,c03a85d3,45209336583028739,0
836,18.91900,¹ö¶¯µ¯Ä»,25,0xffffff,0,4f522aa0,45209336325079045,0
837,15.60400,¹ö¶¯µ¯Ä»,25,0xffffff,0,5d09e86,45209229387104261,1
838,9.21900,¹ö¶¯µ¯Ä»,25,0xffffff,0,26ca87ba,45208955669970951,1
839,12.01900,¹ö¶¯µ¯Ä»,25,0xffffff,0,6288da64,45208680503705605,1
840,406.84600,¹ö¶¯µ¯Ä»,25,0x84c0cb,0,bf1a46e0,45208485370003463,Õâ±³¾°ÀÖÑ¡µÄºÃ
841,443.92500,¹ö¶¯µ¯Ä»,25,0xe70012,0,bf1a46e0,45208459513692167,Õâ±³¾°ÀÖÑ¡µÄºÃ
842,11.33900,¹ö¶¯µ¯Ä»,25,0xffffff,0,887bdcf4,45208108967395333,1
843,17.88100,¹ö¶¯µ¯Ä»,25,0xffffff,0,40f557d,45208043723948039,2
844,9.54000,¹ö¶¯µ¯Ä»,25,0xffffff,0,f71db072,45207838080368647,1
845,183.28700,¹ö¶¯µ¯Ä»,25,0xffffff,0,7281fd85,45207708126674949,»úÖÆ+¹æÂÉ
846,25.29900,¹ö¶¯µ¯Ä»,25,0xffffff,0,7281fd85,45207500398002181,233333
847,19.78400,¹ö¶¯µ¯Ä»,25,0xffffff,0,312ed6a9,45207415180754951,1
848,37.19500,¹ö¶¯µ¯Ä»,25,0xffffff,0,c96b2a5,45207177595977735,¾ÍÊÇµí·Û
849,14.81900,¹ö¶¯µ¯Ä»,25,0xffffff,0,e5b155b,45207070945837063,11
850,10.05900,¹ö¶¯µ¯Ä»,25,0xffffff,0,5db4fd03,45206996674150405,1
851,21.04100,¹ö¶¯µ¯Ä»,25,0xffffff,0,6c9f6e89,45206921329246211,1
852,8.82700,¹ö¶¯µ¯Ä»,25,0xffffff,0,c262ee9,45206819365191685,21.5
853,11.46300,¹ö¶¯µ¯Ä»,25,0xffffff,0,66305d8c,45206643695681539,1
854,13.86300,¹ö¶¯µ¯Ä»,25,0xffffff,0,bde81689,45206548082851843,1
855,19.03600,¹ö¶¯µ¯Ä»,25,0xffffff,0,9b97d0f9,45206305078509571,1
856,19.15100,¹ö¶¯µ¯Ä»,25,0xffffff,0,c9a9d3e1,45206035201261573,2
857,10.23800,¹ö¶¯µ¯Ä»,25,0xffffff,0,cdc1db0a,45205768784838659,1
858,11.60100,¹ö¶¯µ¯Ä»,25,0xffffff,0,5371a81d,45205558592012295,0
859,23.28300,¹ö¶¯µ¯Ä»,25,0xffffff,0,345d663a,45205544793276423,18
860,19.17700,¹ö¶¯µ¯Ä»,25,0xffffff,0,deca37ec,45205390585495555,3
861,14.50700,¹ö¶¯µ¯Ä»,25,0xffffff,0,86bfc6d2,45205091552067587,11111
862,7.84100,¹ö¶¯µ¯Ä»,25,0xffffff,0,a5ff8964,45204993113325575,1111
863,13.58400,¹ö¶¯µ¯Ä»,25,0xffffff,0,8f0a4585,45204957517840389,2
864,20.42900,¹ö¶¯µ¯Ä»,25,0xffffff,0,6d37c48d,45204768129286149,0
865,11.99100,¹ö¶¯µ¯Ä»,25,0xffffff,0,fc6b8b16,45204559284404227,2
866,10.47900,¹ö¶¯µ¯Ä»,25,0xffffff,0,32580178,45204223100977159,1
867,9.25900,¹ö¶¯µ¯Ä»,25,0xffffff,0,8b728d70,45204118993633287,111111
868,9.29800,¹ö¶¯µ¯Ä»,25,0xffffff,0,29f134e6,45203912502804487,1
869,12.90500,¹ö¶¯µ¯Ä»,25,0xffffff,0,332acfa1,45203698706546693,2
870,251.79800,¹ö¶¯µ¯Ä»,18,0xe70012,0,218b25fd,45203591308247045,Äã»¹Ôç2ÍòÄêÄØ£¡
871,13.16200,¹ö¶¯µ¯Ä»,25,0xffffff,0,fe03d8f1,45203299515760647,2
872,17.22800,¹ö¶¯µ¯Ä»,25,0xffffff,0,a812de42,45203241810526215,1111
873,14.38600,¹ö¶¯µ¯Ä»,25,0xffffff,0,4c707c31,45202508473171973,1
874,14.72600,¹ö¶¯µ¯Ä»,25,0xffffff,0,a71efcdd,45202461387390983,1
875,14.23300,¹ö¶¯µ¯Ä»,25,0xffffff,0,39c0940f,45201821768613893,1
876,10.11000,¶¥¶Ëµ¯Ä»,25,0xffd302,0,5df34166,45201301087715331,ÎÒÊÇ1
877,14.52000,¹ö¶¯µ¯Ä»,25,0xffffff,0,9df4bdb2,45201233329782787,2
878,9.53300,¹ö¶¯µ¯Ä»,25,0xffffff,0,ad3f874e,45201079186489349,11111
879,111.04100,¶¥¶Ëµ¯Ä»,25,0xe70012,0,29592e61,45200875515281415,Áã¶È¿ÉÀÖº¦ÅÂ
880,13.32100,¹ö¶¯µ¯Ä»,25,0xffffff,0,ed686f95,45200847919906821,2
881,8.46200,¶¥¶Ëµ¯Ä»,25,0xe70012,0,29592e61,45200823079141379,19.4¡£¡£¡£
882,17.01400,¹ö¶¯µ¯Ä»,25,0xffffff,0,cb590604,45200815871754245,1
883,15.69900,¹ö¶¯µ¯Ä»,25,0xffffff,0,b318a3,45200792735449093,1
884,12.12100,¹ö¶¯µ¯Ä»,25,0xffffff,0,625963f3,45200760471289863,2
885,12.19900,¹ö¶¯µ¯Ä»,25,0xffffff,0,b85b0d0c,45200608894910469,0
886,12.80300,¹ö¶¯µ¯Ä»,25,0xffffff,0,fa0005d4,45200533435711495,1
887,11.10000,¹ö¶¯µ¯Ä»,25,0xffffff,0,95a6299f,45199848169799683,1
888,13.10300,¹ö¶¯µ¯Ä»,25,0xffffff,0,79b051c3,45199783237779463,1
889,19.94200,¹ö¶¯µ¯Ä»,25,0xffffff,0,c6810fc4,45198790501072903,0
890,13.28400,¹ö¶¯µ¯Ä»,25,0xffffff,0,c6810fc4,45198787026616323,0
891,12.12000,¹ö¶¯µ¯Ä»,25,0xffffff,0,c04a5972,45198712256331781,1
892,11.25300,¹ö¶¯µ¯Ä»,25,0xffffff,0,51ecf353,45197630286331911,1
893,13.54000,¹ö¶¯µ¯Ä»,25,0xffffff,0,a1af5bd8,45197119535972357,1
894,23.24900,¹ö¶¯µ¯Ä»,25,0xffffff,0,2b3032d8,45196695638638597,£¬2
895,14.37000,¹ö¶¯µ¯Ä»,25,0xffffff,0,a112d11,45196162788491269,0
896,82.06800,¹ö¶¯µ¯Ä»,25,0xe70012,0,561c0ea3,45195127394140165,SNP@±Ïµ¼THU
897,10.54100,¹ö¶¯µ¯Ä»,25,0xffffff,0,451a142b,45194450416173059,1
898,11.57200,¹ö¶¯µ¯Ä»,25,0xffffff,0,c624026e,45194429215014915,2
899,12.51600,¹ö¶¯µ¯Ä»,25,0xffffff,0,75d7d4d8,45193689244368899,2
900,377.82800,¹ö¶¯µ¯Ä»,25,0xffffff,0,b5e7a631,45193020678078471,.¡£   ¡£ .  ¡£ ..  ¡£ . .  ¡£ ..  .   . .      .  ¡£  .  ¡£¡£     .  ¡£  . .  ¡£  .   ¡£  .    .. ¡£ .  ¡£¡£ . .  
901,11.81400,¹ö¶¯µ¯Ä»,25,0xffffff,0,d19e2b17,45190946634596355,1¡¢
902,10.16800,¹ö¶¯µ¯Ä»,25,0xffffff,0,6f391cd5,45186949263130629,1
903,13.83700,¹ö¶¯µ¯Ä»,25,0xffffff,0,11fea8da,45186630349225987,0
904,13.11700,¹ö¶¯µ¯Ä»,25,0xffffff,0,ca59300d,45186574869594115,2
905,469.05300,¹ö¶¯µ¯Ä»,25,0xffffff,0,14da833c,45185731357835271,ÅûÈøÄÇ¸ö£¬ÄãÊÇ¹í°É£¬¹þ¹þ¹þ¹þ¹þ
906,15.73400,¹ö¶¯µ¯Ä»,25,0xffffff,0,14da833c,45185480327692293,2
907,13.52200,¹ö¶¯µ¯Ä»,25,0xffffff,0,e8b6e1b8,45184798699814917,1
908,12.30900,¹ö¶¯µ¯Ä»,25,0xffffff,0,5357ce8f,45184060651732997,1
909,411.28400,¶¥¶Ëµ¯Ä»,25,0xe2027f,0,6505192a,45182964157382661,ÒÑ¾­ÂòÁËÒ»ÏäÁË£¬º¢×ÓºÜÏ²»¶Ñ½£¬À¨Ô¼¼¡Ò²ÄÜÓÃ
910,11.84200,¹ö¶¯µ¯Ä»,25,0xffffff,0,1170261c,45182026160537607,0
911,11.27900,¹ö¶¯µ¯Ä»,25,0xffffff,0,c29bd9f3,45181962731126791,2
912,18.98500,¹ö¶¯µ¯Ä»,25,0xffffff,0,b9484ac6,45181745238638597,1
913,13.83300,¹ö¶¯µ¯Ä»,25,0xffffff,0,f8f38ded,45181626546651141,0
914,12.93900,¹ö¶¯µ¯Ä»,25,0xffffff,0,db582472,45181054785421319,1
915,15.74100,¹ö¶¯µ¯Ä»,25,0xffffff,0,2c3c5354,45180942203486213,1
916,15.07300,¹ö¶¯µ¯Ä»,25,0xffffff,0,5e5bf6d6,45180603141193733,1
917,17.47900,¹ö¶¯µ¯Ä»,25,0xffffff,0,55b3b179,45180037977604101,222
918,13.54500,¹ö¶¯µ¯Ä»,25,0xffffff,0,9c7951aa,45180024358174727,2
919,13.75900,¹ö¶¯µ¯Ä»,25,0xffffff,0,e4cf0e12,45180020114587651,24..
920,10.83700,¹ö¶¯µ¯Ä»,25,0xffffff,0,15031b6c,45179911507279939,1
921,8.85200,¹ö¶¯µ¯Ä»,25,0xffffff,0,bb802321,45179841869774855,1
922,13.70800,¹ö¶¯µ¯Ä»,25,0xffffff,0,fbe80935,45179355812855811,1
923,19.60800,¹ö¶¯µ¯Ä»,25,0xffffff,0,ade06c9c,45179348646363143,1
924,9.79900,¹ö¶¯µ¯Ä»,25,0xffffff,0,7d16a483,45179103981600773,1
925,17.53200,¹ö¶¯µ¯Ä»,25,0xffffff,0,4d634105,45179007450218499,1
926,25.65600,¹ö¶¯µ¯Ä»,25,0xffffff,0,1f2b86f0,45178949255299079,1
927,20.28600,¹ö¶¯µ¯Ä»,25,0xffffff,0,36a4eb13,45178253503102979,0.00470
928,14.39900,¹ö¶¯µ¯Ä»,25,0xffffff,0,c331a94b,45178155487461383,2
929,9.44900,¹ö¶¯µ¯Ä»,25,0xffffff,0,fb76ca0e,45177784790679559,1
930,14.71700,¹ö¶¯µ¯Ä»,25,0xffffff,0,e1a0bcce,45177721894993923,1
931,14.09400,¹ö¶¯µ¯Ä»,25,0xffffff,0,fa7851d4,45176959005097987,2
932,10.15500,¹ö¶¯µ¯Ä»,25,0xffffff,0,45710911,45176595462225927,1
933,12.80100,¹ö¶¯µ¯Ä»,25,0xffffff,0,142a8c2f,45176467798097989,1
934,9.39900,¹ö¶¯µ¯Ä»,25,0xffffff,0,13b422af,45176317818699783,1
935,14.75000,¹ö¶¯µ¯Ä»,25,0xffffff,0,d70995cc,45176108778782725,1
936,7.40500,¹ö¶¯µ¯Ä»,25,0xffffff,0,32e8d78,45174827698356229,2
937,11.86000,¹ö¶¯µ¯Ä»,25,0xffffff,0,a61b1147,45174823884161027,11
938,116.50300,¹ö¶¯µ¯Ä»,25,0xffffff,0,44c98cd1,45174520725635079,àÛ
939,11.15900,¹ö¶¯µ¯Ä»,25,0xffffff,0,745afb4d,45174359806443523,1
940,11.48500,¹ö¶¯µ¯Ä»,25,0xffffff,0,8a615113,45174140992749573,1
941,11.56500,¹ö¶¯µ¯Ä»,25,0xffffff,0,177fe50e,45173767378829317,1111
942,11.41600,¹ö¶¯µ¯Ä»,25,0xffffff,0,bdcf6abe,45173689372639239,1
943,9.97700,¹ö¶¯µ¯Ä»,25,0xffffff,0,f892cf1c,45173590537011203,1
944,9.86100,¹ö¶¯µ¯Ä»,25,0xffffff,0,f8ccf053,45173235807944709,1
945,15.14500,¹ö¶¯µ¯Ä»,25,0xffffff,0,94e7ed4,45173016981143555,2
946,18.19500,¹ö¶¯µ¯Ä»,25,0xffffff,0,b902740b,45171404286984199,1
947,10.98100,¹ö¶¯µ¯Ä»,25,0xffffff,0,8d08c92d,45171047669956611,1
948,11.01900,¹ö¶¯µ¯Ä»,25,0xffffff,0,d4132d37,45170688945815559,1
949,19.69900,¹ö¶¯µ¯Ä»,25,0xffffff,0,4f90ef3,45170562401042437,1
950,10.89800,¹ö¶¯µ¯Ä»,25,0xffffff,0,af909542,45169466063454213,2
951,10.93200,¹ö¶¯µ¯Ä»,25,0xffffff,0,ecba3e27,45169361569185799,1
952,14.63000,¹ö¶¯µ¯Ä»,25,0xffffff,0,21928452,45168631352918021,11
953,10.03600,¹ö¶¯µ¯Ä»,25,0xffffff,0,cd58755c,45168472813993989,1
954,11.68000,¹ö¶¯µ¯Ä»,25,0xffffff,0,d239aa70,45168129595146247,1
955,417.88100,¹ö¶¯µ¯Ä»,25,0xffffff,0,9c301432,45168015882321923,ÄãÔÚËµÊ²Ã´
956,12.91900,¹ö¶¯µ¯Ä»,25,0xffffff,0,5b10cfb8,45167978137255943,1
957,22.96400,¹ö¶¯µ¯Ä»,25,0xffffff,0,6ee5b787,45167951195668483,2
958,12.29400,¹ö¶¯µ¯Ä»,25,0xffffff,0,5197e23f,45166968709316611,1
959,10.46300,¹ö¶¯µ¯Ä»,25,0xffffff,0,6aca66a6,45166915249242119,1
960,10.55600,¹ö¶¯µ¯Ä»,25,0xffffff,0,9a07190f,45166491219263491,1
961,9.96400,¹ö¶¯µ¯Ä»,25,0xffffff,0,d7bae9bb,45166425579978757,1
962,6.93900,¶¥¶Ëµ¯Ä»,25,0xe70012,0,5b58f769,45166217716563971,000
963,11.06200,¹ö¶¯µ¯Ä»,25,0xffffff,0,bde6da48,45165835684151299,1
964,14.62000,¹ö¶¯µ¯Ä»,25,0xffffff,0,156a5ef8,45165790406115333,1
965,109.89900,¹ö¶¯µ¯Ä»,25,0xffffff,0,a1357031,45165721499467781,¸ßÒ»¿ñÏ²
966,10.05900,¹ö¶¯µ¯Ä»,25,0xffffff,0,13f508c6,45165455766192133,1
967,14.91700,¹ö¶¯µ¯Ä»,25,0xffffff,0,de83e390,45164460583682051,2
968,16.93400,¹ö¶¯µ¯Ä»,25,0xffffff,0,d8f6ea8d,45163486065459203,1
969,14.18000,¹ö¶¯µ¯Ä»,25,0xffffff,0,965cee60,45163355707015175,2
970,15.01100,¹ö¶¯µ¯Ä»,25,0xffffff,0,d557fa6f,45162613139570693,1
971,11.42000,¹ö¶¯µ¯Ä»,25,0xffffff,0,d4d4b1a9,45162292813234179,1
972,10.73500,¹ö¶¯µ¯Ä»,25,0xffffff,0,7e5b0167,45161856219742211,1
973,12.91800,¹ö¶¯µ¯Ä»,25,0xffffff,0,21f33292,45161819603468293,1
974,14.33900,¹ö¶¯µ¯Ä»,25,0xffffff,0,aee6a83f,45161625519390725,1
975,12.30900,¹ö¶¯µ¯Ä»,25,0xffffff,0,2169a58b,45161482678697987,1
976,17.95300,¹ö¶¯µ¯Ä»,25,0xffffff,0,e0241f71,45160589677821959,2
977,6.62400,¹ö¶¯µ¯Ä»,25,0xfef102,0,b973b3a4,45160158273208451,¸ÕºÃ18.5
978,10.98000,¹ö¶¯µ¯Ä»,25,0xffffff,0,68947697,45160115030982659,1
979,10.69800,¹ö¶¯µ¯Ä»,25,0xffffff,0,e7030f65,45159877070290947,1
980,362.22200,¹ö¶¯µ¯Ä»,25,0xffffff,0,4707abfc,45159559673675781,ÎÒÖªµÀ£¡Ï¸°ûÒò×ÓÊÇºÚÀúÊ·£¡£¨bushi£©
981,19.39500,¹ö¶¯µ¯Ä»,25,0xffffff,0,5fef1668,45159249437786115,1111
982,13.06900,¹ö¶¯µ¯Ä»,25,0xffffff,0,a6d6a786,45159098361053187,1
983,25.17500,¹ö¶¯µ¯Ä»,25,0xffffff,0,1e595ef6,45158899073941511,1
984,9.31900,¹ö¶¯µ¯Ä»,25,0xffffff,0,3cd739f6,45158708960821253,1
985,13.09500,¹ö¶¯µ¯Ä»,25,0xffffff,0,a8cfa04,45158703281733637,1
986,19.45800,¹ö¶¯µ¯Ä»,25,0xffffff,0,8d9d0591,45157308797288453,2
987,13.84400,¹ö¶¯µ¯Ä»,25,0xffffff,0,cfa93c8b,45156544629178371,1
988,12.01200,¹ö¶¯µ¯Ä»,25,0xffffff,0,d33ba78c,45156358210191365,222
989,20.84900,¹ö¶¯µ¯Ä»,25,0xffffff,0,3cb9c461,45156145787043843,1
990,494.42000,¹ö¶¯µ¯Ä»,25,0xffffff,0,dd780c19,45156044490932227,¹âËÙÒªÈýÁ¬
991,11.78800,¹ö¶¯µ¯Ä»,25,0xffffff,0,ede049d4,45155848616935431,1
992,25.93000,¹ö¶¯µ¯Ä»,25,0xffffff,0,6958195f,45154710254518275,ÎÒ0»¹ÊÇºÜÅÖ
993,13.90400,¹ö¶¯µ¯Ä»,25,0xffffff,0,6b88bef0,45154671812673541,1
994,13.87000,¹ö¶¯µ¯Ä»,25,0xffffff,0,9fae30f,45154510627667971,1
995,16.84600,¹ö¶¯µ¯Ä»,25,0xffffff,0,e0c19b3d,45154028919717891,1
996,11.55900,¹ö¶¯µ¯Ä»,25,0xffffff,0,f15d8083,45153748508999685,1
997,16.56400,¹ö¶¯µ¯Ä»,25,0xffffff,0,53cb5fe,45153375415173123,22222
998,9.27900,¹ö¶¯µ¯Ä»,25,0xffffff,0,dabfe859,45152828210020357,1
999,12.66000,¹ö¶¯µ¯Ä»,25,0xffffff,0,fb16eff5,45152283140816903,1
1000,6.54900,¹ö¶¯µ¯Ä»,25,0xffffff,0,d6cff157,45152024707727363,1
